1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.999979204,1.011130137,1.005070994,1,1.005802708,1.000601323,1.002993016,1.006872852,1.000892061,1.001140251,1.008695652,1.001044932,0.998137803,0.996848739,0.989622642,0.986330935
0.998502714,1.012842466,1.001014199,0.982758621,0.992263056,0.991581479,0.99368141,0.996563574,0.98706512,0.988597491,0.996273292,0.987983281,0.981378026,0.983193277,0.978301887,0.983453237
0.997972425,1.010273973,0.995943205,0.979310345,0.98549323,0.98556825,0.98869305,0.987399771,0.982158787,0.982896237,0.996273292,0.983281087,0.977653631,0.976890756,0.960377358,0.965467626
1.001601264,1.011986301,0.997971602,0.989655172,0.997098646,0.986169573,0.996674426,0.997709049,0.988849242,0.989737742,0.998757764,0.992163009,0.986964618,0.985294118,0.969811321,0.99352518
1.004637428,1.011986301,0.992900609,1.013793103,1.027079304,1.006013229,1.019288327,1.026345934,1.015165031,1.015963512,1.01863354,1.016718913,1.016759777,1.012605042,0.991509434,1.00647482
1.005406867,1.019691781,1.002028398,1.006896552,1.034816248,1.003607937,1.005320918,1.03207331,1.011596789,1.011402509,1.01863354,1.012016719,1.013035382,1.022058824,0.99245283,1.028776978
1.004699815,1.015410959,1.004056795,1.017241379,1.051257253,1.009621167,1.005653475,1.038946163,1.017395183,1.018244014,1.019875776,1.015673981,1.026070764,1.038865546,1.000943396,1.045323741
1.009056502,0.994863014,0.983772819,1,1.050290135,1.003006615,0.98869305,1.034364261,1.003568243,1.003420753,1,1.00261233,1.013035382,1.034663866,0.987735849,1.039568345
1.008598998,0.993150685,0.977687627,1.003448276,1.048355899,1.003006615,0.999002328,1.034364261,1.006244425,1.006841505,1.007453416,1.004702194,1.011173184,1.025210084,0.989622642,1.036690647
1.008224676,1.005136986,0.990872211,1.010344828,1.056092843,1.010823812,1.006983705,1.037800687,1.009366637,1.007981756,1.013664596,1.009926855,1.011173184,1.037815126,0.999056604,1.054676259
1.0085886,0.995719178,0.980730223,1,1.050290135,1.00420926,0.995344197,1.030927835,0.995985727,0.995438997,1,0.997910136,0.996275605,1.029411765,0.998113208,1.052517986
1.009222867,0.993150685,0.986815416,0.996551724,1.070599613,1.005411906,0.991686066,1.049255441,1.001338091,1.001140251,0.991304348,1.00261233,1.003724395,1.045168067,0.993396226,1.077697842
1.009316447,1.003424658,0.983772819,1.020689655,1.101547389,1.026458208,1.006983705,1.079037801,1.024977698,1.025085519,1.013664596,1.024555904,1.03538175,1.080882353,1.027358491,1.090647482
1.009857134,1.002568493,0.988843813,1.031034483,1.104448743,1.036680698,1.023611573,1.081328751,1.033898305,1.034207526,1.029813665,1.037095089,1.037243948,1.074579832,1.036792453,1.073381295
1.009867532,1.01369863,1.001014199,1.031034483,1.116054159,1.038484666,1.022946458,1.093928981,1.036574487,1.036488027,1.027329193,1.035005225,1.040968343,1.087184874,1.039622642,1.083453237
1.010356229,1.007705479,1.001014199,1.024137931,1.099613153,1.038484666,1.029930163,1.088201604,1.033452275,1.031927024,1.027329193,1.033437827,1.03538175,1.070378151,1.021698113,1.043165468
1.011811924,1.012842466,1.011156187,1.031034483,1.117988395,1.046903187,1.028267376,1.099656357,1.037912578,1.036488027,1.028571429,1.038662487,1.039106145,1.087184874,1.038679245,1.064028777
1.011448,1.016267123,1.015212982,1.037931034,1.13926499,1.048707156,1.028267376,1.117983963,1.045049063,1.044469783,1.029813665,1.043364681,1.052141527,1.108193277,1.049056604,1.094244604
1.011915902,1.01369863,1.014198783,1.027586207,1.136363636,1.039085989,1.007648819,1.116838488,1.032560214,1.030786773,1.01863354,1.030825496,1.039106145,1.102941176,1.056603774,1.084172662
1.014484164,1.023972603,1.018255578,1.037931034,1.137330754,1.048105833,1.027602261,1.117983963,1.045049063,1.042189282,1.032298137,1.045454545,1.046554935,1.102941176,1.059433962,1.083453237
1.01378751,1.017979452,1.014198783,1.034482759,1.120889749,1.055321708,1.01130695,1.111111111,1.035236396,1.036488027,1.028571429,1.036572623,1.03538175,1.084033613,1.051886792,1.066906475
1.012342213,1.029965753,1.017241379,1.024137931,1.114119923,1.043896572,0.999002328,1.101947308,1.02676182,1.022805017,1.017391304,1.024033438,1.024208566,1.076680672,1.049056604,1.066906475
1.014047456,1.02739726,1.019269777,0.996551724,1.109284333,1.026458208,0.977053542,1.090492554,1.003568243,1.001140251,1.01863354,1.00261233,1.005586592,1.079831933,1.05754717,1.082733813
1.016210202,1.040239726,1.027383367,0.975862069,1.070599613,1.007215875,0.964083804,1.058419244,0.978144514,0.977194983,0.978881988,0.977011494,0.972067039,1.032563025,1.03490566,1.030215827
1.016210202,1.04880137,1.030425963,0.979310345,1.076402321,1.006614552,0.961755903,1.054982818,0.978144514,0.977194983,0.970186335,0.978056426,0.975791434,1.037815126,1.04245283,1.029496403
1.018664088,1.050513699,1.029411765,0.975862069,1.061895551,1.013229104,0.968074493,1.053837342,0.976360393,0.976054732,0.966459627,0.981191223,0.95716946,1.039915966,1.009433962,0.996402878
1.018289766,1.070205479,1.038539554,0.982758621,1.073500967,1.019242333,0.977718656,1.060710195,0.985727029,0.985176739,0.982608696,0.987460815,0.975791434,1.024159664,1.014150943,1.007194245
1.017541123,1.060787671,1.040567951,0.996551724,1.095744681,1.022248948,0.971067509,1.085910653,0.990187333,0.992018244,0.977639752,0.992685475,0.983240223,1.051470588,1.023584906,1.028776978
1.01378751,1.04880137,1.036511156,0.996551724,1.094777563,1.016235719,0.972397739,1.079037801,0.988403211,0.987457241,0.976397516,0.991118077,0.977653631,1.045168067,1.018867925,1.022302158
1.013257221,1.061643836,1.045638945,0.989655172,1.088974855,1.012026458,0.962421018,1.074455899,0.981266726,0.977194983,0.971428571,0.983803553,0.972067039,1.043067227,1.004716981,1.026618705
1.01402666,1.055650685,1.047667343,0.989655172,1.088007737,1.012026458,0.971400067,1.07674685,0.984834969,0.982896237,0.971428571,0.985893417,0.977653631,1.039915966,0.996226415,1.025899281
1.013475576,1.053938356,1.048681542,0.986206897,1.084139265,1.009019844,0.965746591,1.072164948,0.982158787,0.978335234,0.976397516,0.984848485,0.972067039,1.036764706,1,1.027338129
1.013433984,1.044520548,1.045638945,0.955172414,1.043520309,0.979555021,0.934818756,1.035509737,0.950936664,0.950969213,0.956521739,0.954022989,0.944134078,0.995798319,0.981132075,0.985611511
1.014151434,1.045376712,1.053752535,0.95862069,1.044487427,0.978953698,0.936481543,1.033218786,0.955842997,0.955530217,0.950310559,0.955590387,0.94972067,0.991596639,0.994339623,0.98057554
1.014224219,1.040239726,1.043610548,0.962068966,1.044487427,0.979555021,0.940139674,1.020618557,0.955396967,0.953249715,0.951552795,0.958202717,0.953445065,0.990546218,0.996226415,0.981294964
1.017010835,1.043664384,1.048681542,0.965517241,1.056092843,0.993385448,0.953774526,1.04696449,0.967439786,0.969213227,0.960248447,0.970219436,0.96461825,1.004201681,1.002830189,1.010791367
1.017437145,1.024828767,1.032454361,0.962068966,1.049323017,0.991581479,0.947788494,1.037800687,0.961195361,0.958950969,0.954037267,0.961337513,0.955307263,1.00105042,0.990566038,1.005755396
1.018487325,1.017979452,1.036511156,0.968965517,1.072533849,1.000601323,0.949118723,1.059564719,0.967885816,0.966932725,0.956521739,0.969174504,0.968342644,1.019957983,1.002830189,1.034532374
1.016532535,1.034246575,1.047667343,0.972413793,1.078336557,1.000601323,0.942800133,1.064146621,0.967885816,0.965792474,0.957763975,0.970219436,0.96461825,1.023109244,1.00754717,1.038848921
1.0157423,1.049657534,1.051724138,0.968965517,1.074468085,0.99579074,0.935483871,1.065292096,0.961195361,0.957810718,0.946583851,0.963427377,0.951582868,1.016806723,1.000943396,1.026618705
1.015222409,1.038527397,1.044624746,0.955172414,1.047388781,0.986169573,0.933488527,1.04467354,0.9455843,0.94640821,0.944099379,0.951410658,0.932960894,0.985294118,0.976415094,0.994244604
1.01741635,1.044520548,1.047667343,0.982758621,1.066731141,1.007817198,0.977053542,1.060710195,0.979036574,0.974914481,0.97515528,0.985370951,0.955307263,1.004201681,0.988679245,0.994244604
1.017499532,1.032534247,1.047667343,0.996551724,1.076402321,1.015634396,0.985034919,1.074455899,0.984834969,0.980615735,0.982608696,0.992163009,0.960893855,1.00105042,0.985849057,0.977697842
1.016948448,1.024828767,1.045638945,0.996551724,1.076402321,1.01864101,0.977053542,1.074455899,0.984388938,0.984036488,0.976397516,0.992163009,0.960893855,1.00105042,0.985849057,0.977697842
1.016896459,1.025684932,1.050709939,0.996551724,1.080270793,1.015634396,0.973395411,1.075601375,0.984388938,0.981755986,0.970186335,0.990073145,0.962756052,1.007352941,1,0.996402878
1.016636513,1.009417808,1.043610548,0.986206897,1.065764023,1.010823812,0.978051214,1.067583047,0.975914362,0.978335234,0.970186335,0.984326019,0.94972067,0.985294118,0.98490566,0.958273381
1.014952066,1.004280822,1.042596349,0.989655172,1.042553191,1.006614552,0.982041902,1.04696449,0.975468332,0.974914481,0.977639752,0.984848485,0.942271881,0.959033613,0.969811321,0.929496403
1.014400982,1.006849315,1.047667343,0.989655172,1.036750484,1.001803969,0.977053542,1.040091638,0.97279215,0.971493729,0.963975155,0.980668757,0.944134078,0.952731092,0.967924528,0.933093525
1.013870693,1.02140411,1.054766734,0.993103448,1.053191489,1.009019844,0.981709345,1.051546392,0.979036574,0.979475485,0.976397516,0.985893417,0.95716946,0.970588235,0.973584906,0.950359712
1.01297648,1.039383562,1.062880325,1.006896552,1.054158607,1.015033073,0.991686066,1.049255441,0.98661909,0.985176739,0.983850932,0.99477534,0.962756052,0.968487395,0.962264151,0.929496403
1.012945287,1.035958904,1.064908722,0.996551724,1.052224371,1.006614552,0.984037246,1.048109966,0.980820696,0.980615735,0.973913043,0.987460815,0.960893855,0.973739496,0.95754717,0.930935252
1.011936698,1.026541096,1.063894523,1.003448276,1.062862669,1.010222489,0.99368141,1.057273769,0.991971454,0.987457241,1.002484472,0.998432602,0.966480447,0.985294118,0.96509434,0.945323741
1.012716535,0.994006849,1.043610548,1.020689655,1.075435203,1.030667468,1.027934819,1.072164948,1.01382694,1.01368301,1.01863354,1.024033438,0.983240223,0.992647059,0.983018868,0.948201439
1.013673134,1,1.044624746,1.024137931,1.085106383,1.032471437,1.020618557,1.080183276,1.01382694,1.01368301,1.013664596,1.021943574,0.986964618,1.003151261,0.990566038,0.961151079
1.014796099,1.010273973,1.052738337,1.044827586,1.089941973,1.046903187,1.054206851,1.088201604,1.030776093,1.029646522,1.032298137,1.044409613,0.99255121,1.006302521,0.991509434,0.969064748
1.017468339,0.977739726,1.028397566,1.034482759,1.085106383,1.049308479,1.046558031,1.088201604,1.028991971,1.025085519,1.049689441,1.041797283,0.994413408,1,0.997169811,0.956115108
1.018476927,0.970890411,1.022312373,1.034482759,1.093810445,1.045700541,1.036913868,1.09163803,1.02765388,1.025085519,1.049689441,1.040229885,0.994413408,1.007352941,0.995283019,0.963309353
1.021856219,0.975171233,1.032454361,1.020689655,1.086073501,1.03307276,1.013634852,1.083619702,1.010704728,1.010262258,1.01242236,1.020898642,0.981378026,0.99894958,0.987735849,0.958992806
1.018632895,0.980308219,1.040567951,1.020689655,1.085106383,1.032471437,1.01895577,1.085910653,1.010704728,1.009122007,1.004968944,1.021421108,0.983240223,0.99894958,0.986792453,0.955395683
1.024486868,0.988869863,1.047667343,1.013793103,1.084139265,1.029464823,1.013302295,1.084765178,1.008474576,1.007981756,1.002484472,1.017763845,0.983240223,1.00210084,0.982075472,0.961870504
1.024726017,0.988013699,1.048681542,1.010344828,1.088974855,1.029464823,1.013302295,1.088201604,1.007582516,1.006841505,1.003726708,1.016196447,0.983240223,1.004201681,0.981132075,0.966906475
1.026077734,0.990582192,1.048681542,0.993103448,1.070599613,1.017438364,0.998004656,1.068728522,0.988403211,0.987457241,0.985093168,0.998955068,0.96461825,0.988445378,0.970754717,0.956115108
1.021960197,0.998287671,1.052738337,1,1.064796905,1.019843656,1.007981377,1.058419244,0.993755575,0.993158495,0.99378882,1.004702194,0.966480447,0.981092437,0.956603774,0.937410072
1.022636055,1.003424658,1.056795132,0.993103448,1.059961315,1.018039687,1.004323246,1.060710195,0.993755575,0.993158495,0.991304348,1.002089864,0.966480447,0.980042017,0.952830189,0.933093525
1.019183979,1.007705479,1.058823529,0.996551724,1.049323017,1.017438364,1.005653475,1.052691867,0.993309545,0.990877993,0.991304348,1.002089864,0.966480447,0.975840336,0.940566038,0.923741007
1.022199347,1.007705479,1.057809331,0.989655172,1.026112186,1.011425135,1.001330229,1.034364261,0.983942908,0.980615735,0.990062112,0.993730408,0.953445065,0.953781513,0.923584906,0.90647482
1.020733254,0.988869863,1.046653144,0.975862069,0.99516441,0.998196031,0.992018623,1.004581901,0.969223907,0.968072976,0.976397516,0.97753396,0.940409683,0.928571429,0.9,0.883453237
1.021949799,0.992294521,1.052738337,0.982758621,1.008704062,1.005411906,1.00498836,1.019473081,0.977698483,0.978335234,0.978881988,0.986415883,0.94972067,0.93697479,0.908490566,0.888489209
1.025453865,1.001712329,1.054766734,0.986206897,1.016441006,1.009621167,1.001995344,1.027491409,0.977252453,0.977194983,0.988819876,0.986938349,0.951582868,0.942226891,0.924528302,0.902158273
