1.0212,1.456,1.165,0.756,2.310,3.513,6.435,2.008,4.71,1.855,4.147
1.0132,1.437,1.152,0.731,2.270,3.438,6.5,1.978,4.641,1.832,4.105
1.006,1.435,1.15,0.709,2.223,3.33,6.475,1.905,4.562,1.802,4.033
1.032,1.45,1.155,0.723,2.321,3.397,6.479,1.964,4.63,1.834,4.09
1.0702,1.457,1.163,0.747,2.443,3.508,6.622,2.05,4.761,1.885,4.194
1.082,1.453,1.162,0.756,2.471,3.551,6.635,2.138,4.832,1.906,4.248
1.0874,1.45,1.159,0.745,2.494,3.522,6.518,2.116,4.793,1.894,4.206
1.0798,1.456,1.155,0.747,2.484,3.537,6.5,2.091,4.773,1.888,4.183
1.0618,1.464,1.164,0.731,2.470,3.488,6.334,2.081,4.691,1.862,4.113
1.064,1.46,1.163,0.718,2.517,3.446,6.195,2.121,4.66,1.847,4.061
1.098,1.462,1.169,0.74,2.581,3.552,6.488,2.191,4.85,1.907,4.2
1.107,1.453,1.168,0.743,2.625,3.57,6.463,2.204,4.841,1.92,4.216
1.145,1.46,1.166,0.752,2.744,3.666,6.492,2.277,4.948,1.949,4.271
1.1614,1.468,1.171,0.779,2.781,3.755,6.709,2.327,5.052,1.998,4.389
1.187,1.468,1.17,0.808,2.832,3.881,6.86,2.412,5.218,2.057,4.525
1.22,1.466,1.17,0.815,2.944,3.933,6.918,2.52,5.284,2.1,4.58
1.214,1.454,1.164,0.807,2.977,3.933,6.83,2.524,5.275,2.094,4.566
1.136,1.481,1.168,0.756,2.784,3.709,6.364,2.361,4.96,1.999,4.264
1.1468,1.475,1.17,0.749,2.841,3.672,6.329,2.377,4.924,1.967,4.25
1.206,1.467,1.163,0.787,3.021,3.924,6.617,2.515,5.199,2.055,4.459
1.2294,1.468,1.164,0.803,3.102,3.979,6.634,2.609,5.259,2.087,4.515
1.2254,1.459,1.158,0.801,3.080,3.961,6.657,2.611,5.221,2.068,4.498
1.2222,1.465,1.165,0.803,3.086,4.013,6.888,2.617,5.287,2.089,4.552
1.2332,1.464,1.162,0.829,3.159,4.099,6.812,2.672,5.321,2.117,4.592
1.2366,1.458,1.164,0.854,3.095,4.192,7.213,2.666,5.419,2.146,4.75
1.2312,1.449,1.156,0.854,3.113,4.206,7.066,2.667,5.447,2.148,4.693
1.242,1.452,1.16,0.833,3.165,4.194,6.98,2.729,5.407,2.138,4.669
1.2458,1.46,1.167,0.823,3.224,4.185,6.943,2.75,5.412,2.14,4.654
1.2576,1.46,1.169,0.826,3.280,4.293,6.971,2.771,5.43,2.152,4.685
1.2366,1.456,1.157,0.815,3.205,4.271,6.768,2.759,5.333,2.106,4.586
1.1984,1.45,1.154,0.778,3.079,4.114,6.709,2.615,5.182,2.047,4.453
1.214,1.446,1.154,0.808,3.148,4.208,6.744,2.684,5.251,2.075,4.51
1.168,1.441,1.155,0.768,3.040,4.119,6.428,2.593,5.057,2,4.336
1.096,1.462,1.159,0.712,2.843,3.838,6.126,2.437,4.761,1.888,4.058
1.1406,1.485,1.166,0.734,2.842,3.894,6.36,2.42,4.865,1.947,4.171
1.1598,1.481,1.17,0.762,2.887,4.004,6.418,2.481,4.971,1.986,4.27
1.1236,1.471,1.164,0.738,2.797,3.877,6.248,2.391,4.801,1.907,4.119
1.0112,1.47,1.159,0.674,2.517,3.507,5.804,2.153,4.406,1.787,3.821
0.963,1.456,1.159,0.661,2.370,3.478,5.715,2.036,4.302,1.728,3.703
1.0594,1.44,1.141,0.721,2.550,3.685,6.158,2.143,4.61,1.823,3.973
1.0102,1.44,1.144,0.67,2.344,3.453,5.891,2.012,4.36,1.727,3.851
0.9646,1.447,1.15,0.632,2.243,3.3,5.891,1.812,4.278,1.659,3.643
0.926,1.443,1.15,0.592,2.077,3.079,5.636,1.709,4.025,1.58,3.436
0.9238,1.414,1.146,0.614,2.077,3.189,6.077,1.619,4.121,1.68,3.581
0.8404,1.419,1.143,0.586,1.915,3.081,6.166,1.457,4.048,1.516,3.582
0.7564,1.38,1.119,0.527,1.723,2.787,5.549,1.311,3.649,1.367,3.33
0.832,1.382,1.118,0.58,1.896,3.052,6.103,1.442,4.008,1.504,3.644
0.9152,1.386,1.123,0.638,2.085,3.343,6.244,1.586,4.349,1.654,3.738
1.0068,1.4,1.134,0.692,2.294,3.532,6.076,1.745,4.336,1.756,3.796
0.9628,1.441,1.157,0.652,2.211,3.369,5.909,1.89,4.241,1.71,3.638
0.9028,1.462,1.165,0.597,2.019,3.194,5.932,1.733,4.024,1.579,3.501
0.932,1.439,1.159,0.609,2.128,3.237,5.875,1.709,4.117,1.623,3.602
0.9848,1.475,1.171,0.637,2.264,3.377,5.984,1.839,4.283,1.688,3.714
0.9832,1.508,1.174,0.63,2.275,3.364,5.914,1.903,4.306,1.679,3.709
0.9866,1.525,1.182,0.633,2.312,3.395,5.865,1.904,4.269,1.672,3.729
0.9854,1.507,1.175,0.637,2.343,3.375,5.8,1.942,4.266,1.677,3.711
1.0086,1.51,1.18,0.652,2.425,3.464,5.9,2.016,4.383,1.72,3.796
0.984,1.498,1.178,0.648,2.375,3.398,5.803,1.981,4.326,1.695,3.739
0.8908,1.478,1.151,0.583,2.167,3.095,5.245,1.805,3.961,1.543,3.389
0.9058,1.472,1.152,0.588,2.159,3.109,5.378,1.767,3.952,1.534,3.387
0.9392,1.499,1.165,0.603,2.284,3.233,5.399,1.851,4.06,1.596,3.512
0.9054,1.52,1.176,0.576,2.202,3.169,5.28,1.802,3.994,1.552,3.41
0.9118,1.526,1.177,0.58,2.178,3.157,5.257,1.772,3.922,1.54,3.397
0.9052,1.528,1.175,0.588,2.104,3.238,5.35,1.712,3.943,1.535,3.403
0.9476,1.511,1.17,0.604,2.259,3.296,5.417,1.85,4.077,1.603,3.512
0.924,1.502,1.171,0.598,2.212,3.229,5.298,1.816,3.992,1.573,3.443
0.9176,1.52,1.175,0.59,2.198,3.199,5.258,1.788,3.989,1.558,3.409
0.934,1.497,1.166,0.6,2.271,3.259,5.326,1.85,4.042,1.59,3.468
0.9732,1.49,1.168,0.64,2.398,3.403,5.514,1.98,4.222,1.663,3.639
0.9718,1.564,1.2,0.632,2.390,3.387,5.427,1.975,4.227,1.645,3.608
0.957,1.529,1.2,0.629,2.351,3.336,5.35,1.969,4.17,1.64,3.573
0.97,1.544,1.211,0.639,2.409,3.38,5.366,2.027,4.208,1.65,3.613
0.9704,1.552,1.211,0.639,2.432,3.377,5.374,2.039,4.211,1.643,3.618
0.9766,1.557,1.225,0.641,2.500,3.404,5.287,2.124,4.212,1.653,3.613
0.918,1.577,1.231,0.594,2.287,3.242,5.069,1.945,3.961,1.559,3.393
0.936,1.558,1.226,0.605,2.364,3.259,5.091,1.989,4.01,1.575,3.445
0.9106,1.537,1.216,0.593,2.272,3.152,4.984,1.92,3.911,1.536,3.342
0.862,1.487,1.191,0.574,2.158,3.018,4.783,1.822,3.715,1.494,3.191
0.7758,1.375,1.124,0.517,1.942,2.73,4.305,1.64,3.35,1.345,2.877
0.6982,1.378,1.11,0.465,1.748,2.493,3.927,1.476,3.07,1.211,2.631
0.7036,1.384,1.113,0.478,1.748,2.512,4.197,1.484,3.157,1.219,2.696
0.7376,1.448,1.142,0.49,1.822,2.665,4.567,1.525,3.264,1.284,2.875
0.7734,1.48,1.162,0.517,1.932,2.787,4.616,1.635,3.371,1.338,3
0.765,1.468,1.157,0.52,1.856,2.777,4.693,1.579,3.429,1.334,3.01
0.7478,1.426,1.138,0.523,1.728,2.769,4.768,1.479,3.431,1.348,3.01
0.73,1.427,1.129,0.528,1.685,2.789,4.82,1.448,3.43,1.323,3.013
0.7378,1.419,1.13,0.512,1.726,2.707,4.58,1.466,3.331,1.331,2.92
0.7584,1.46,1.138,0.521,1.821,2.784,4.679,1.535,3.46,1.357,2.984
0.7848,1.471,1.152,0.529,1.873,2.839,4.747,1.586,3.516,1.374,3.047
0.766,1.442,1.137,0.522,1.825,2.787,4.744,1.55,3.485,1.365,3.015
0.7656,1.466,1.14,0.521,1.839,2.783,4.711,1.566,3.466,1.359,3.01
0.71,1.464,1.147,0.516,1.681,2.684,4.781,1.452,3.35,1.308,2.964
0.668,1.439,1.14,0.496,1.598,2.602,4.698,1.373,3.239,1.279,2.882
0.7328,1.476,1.153,0.523,1.735,2.742,4.812,1.49,3.435,1.343,3.02
0.7176,1.478,1.164,0.513,1.694,2.665,4.709,1.457,3.331,1.307,2.954
0.7228,1.479,1.159,0.513,1.717,2.666,4.72,1.464,3.37,1.313,2.959
0.741,1.461,1.141,0.518,1.792,2.697,4.705,1.523,3.415,1.333,2.996
0.7462,1.468,1.148,0.519,1.785,2.715,4.782,1.533,3.448,1.349,3.021
0.7328,1.446,1.134,0.507,1.758,2.693,4.687,1.511,3.373,1.324,2.957
0.7382,1.446,1.133,0.507,1.783,2.695,4.698,1.527,3.39,1.333,2.968
0.718,1.45,1.132,0.499,1.716,2.656,4.696,1.475,3.33,1.315,2.923
0.7288,1.434,1.128,0.5,1.764,2.649,4.69,1.5,3.327,1.314,2.932
0.7166,1.393,1.097,0.486,1.745,2.617,4.606,1.461,3.26,1.299,2.876
0.7194,1.394,1.105,0.492,1.747,2.63,4.662,1.467,3.293,1.303,2.9
0.7482,1.443,1.15,0.508,1.819,2.694,4.73,1.535,3.362,1.339,2.983
0.76,1.45,1.161,0.511,1.840,2.717,4.814,1.56,3.443,1.358,3.009
0.797,1.461,1.166,0.529,1.920,2.8,4.929,1.638,3.571,1.409,3.115
0.797,1.459,1.163,0.527,1.937,2.797,4.896,1.648,3.579,1.4,3.111
0.7868,1.451,1.158,0.521,1.921,2.779,4.847,1.634,3.534,1.39,3.088
0.8086,1.46,1.159,0.533,1.992,2.832,4.936,1.682,3.636,1.419,3.149
0.8166,1.484,1.168,0.539,2.012,2.87,4.984,1.718,3.667,1.437,3.192
0.8182,1.485,1.173,0.54,2.024,2.877,5.005,1.717,3.662,1.433,3.187
0.8356,1.495,1.178,0.544,2.044,2.899,5.006,1.764,3.688,1.452,3.216
0.7938,1.488,1.174,0.535,1.925,2.817,4.989,1.629,3.61,1.41,3.121
0.816,1.484,1.171,0.539,1.993,2.857,5.008,1.679,3.65,1.43,3.18
0.835,1.531,1.191,0.542,2.046,2.896,5.042,1.723,3.714,1.451,3.213
0.84,1.549,1.199,0.542,2.045,2.919,5.058,1.738,3.738,1.456,3.231
0.842,1.542,1.201,0.54,2.063,2.927,5.07,1.752,3.72,1.462,3.23
0.8268,1.553,1.2,0.532,2.006,2.895,4.998,1.708,3.659,1.435,3.171
0.8304,1.56,1.211,0.534,2.028,2.889,4.991,1.722,3.666,1.439,3.176
0.829,1.569,1.212,0.53,2.027,2.889,5.005,1.715,3.679,1.446,3.174
0.8108,1.552,1.205,0.521,1.986,2.869,4.946,1.691,3.631,1.422,3.127
0.8078,1.575,1.219,0.518,1.976,2.838,4.922,1.678,3.608,1.406,3.115
0.8672,1.58,1.221,0.539,2.106,2.925,5.297,1.78,3.795,1.497,3.277
0.8706,1.579,1.22,0.559,2.100,2.978,5.345,1.779,3.864,1.557,3.351
0.8994,1.574,1.218,0.563,2.151,3.025,5.508,1.814,3.955,1.558,3.416
0.9112,1.583,1.221,0.57,2.176,3.084,5.601,1.829,4.013,1.579,3.449
0.908,1.563,1.209,0.568,2.178,3.074,5.577,1.841,3.995,1.567,3.434
0.9116,1.558,1.209,0.567,2.221,3.071,5.548,1.863,3.99,1.54,3.423
0.9104,1.559,1.21,0.559,2.227,3.039,5.469,1.856,3.96,1.531,3.383
0.8952,1.543,1.193,0.554,2.182,3.016,5.444,1.833,3.927,1.523,3.345
0.905,1.516,1.179,0.555,2.237,3.025,5.422,1.867,3.93,1.527,3.359
0.905,1.552,1.202,0.556,2.200,3.041,5.44,1.851,3.91,1.514,3.37
0.8856,1.548,1.196,0.551,2.167,3.016,5.405,1.82,3.873,1.502,3.351
0.908,1.583,1.219,0.558,2.237,3.045,5.456,1.862,3.93,1.524,3.386
0.9062,1.581,1.223,0.56,2.256,3.037,5.452,1.883,3.955,1.525,3.374
0.8946,1.587,1.225,0.553,2.231,3.032,5.432,1.868,3.923,1.517,3.352
0.9024,1.586,1.223,0.553,2.258,3.028,5.426,1.877,3.903,1.521,3.355
0.9108,1.58,1.222,0.557,2.289,3.057,5.456,1.899,3.944,1.531,3.37
0.9034,1.581,1.225,0.555,2.268,3.054,5.426,1.893,3.939,1.531,3.362
0.844,1.584,1.224,0.525,2.133,2.971,5.16,1.775,3.766,1.447,3.187
0.8524,1.583,1.23,0.527,2.131,2.938,5.188,1.778,3.742,1.445,3.193
0.8622,1.582,1.228,0.529,2.145,2.917,5.171,1.776,3.77,1.453,3.216
0.893,1.605,1.237,0.547,2.146,2.99,5.479,1.775,3.885,1.514,3.336
0.902,1.593,1.225,0.552,2.183,3.019,5.497,1.819,3.905,1.521,3.352
0.8956,1.572,1.207,0.54,2.154,2.97,5.325,1.795,3.846,1.505,3.276
0.8952,1.604,1.227,0.536,2.189,2.965,5.305,1.814,3.859,1.494,3.276
0.8786,1.598,1.221,0.529,2.138,2.929,5.274,1.809,3.783,1.477,3.244
0.8864,1.6,1.218,0.531,2.121,2.924,5.283,1.779,3.795,1.477,3.233
0.887,1.582,1.212,0.526,2.113,2.91,5.263,1.761,3.79,1.48,3.225
0.887,1.585,1.215,0.525,2.099,2.892,5.235,1.749,3.77,1.469,3.203
0.9138,1.56,1.198,0.539,2.146,2.945,5.436,1.789,3.88,1.505,3.3
0.9114,1.572,1.203,0.535,2.152,2.927,5.349,1.801,3.876,1.497,3.264
0.911,1.585,1.212,0.534,2.170,2.919,5.334,1.8,3.846,1.498,3.262
0.9362,1.611,1.227,0.544,2.233,2.973,5.403,1.849,3.921,1.522,3.318
0.9392,1.585,1.211,0.545,2.218,2.974,5.433,1.84,3.938,1.53,3.32
0.9636,1.574,1.201,0.556,2.249,3.049,5.605,1.871,4.035,1.571,3.413
0.969,1.574,1.207,0.558,2.269,3.048,5.598,1.883,4.053,1.57,3.42
0.9654,1.578,1.211,0.558,2.239,3.066,5.652,1.862,4.058,1.565,3.425
0.952,1.588,1.224,0.551,2.240,3.035,5.586,1.859,4.043,1.56,3.392
0.956,1.581,1.227,0.552,2.250,3.038,5.613,1.867,4.03,1.555,3.396
0.9346,1.575,1.223,0.538,2.196,2.975,5.429,1.83,3.921,1.52,3.302
0.9434,1.582,1.225,0.541,2.219,2.988,5.485,1.846,3.951,1.529,3.321
0.9432,1.607,1.233,0.541,2.236,2.989,5.476,1.861,3.943,1.528,3.318
0.9304,1.617,1.234,0.537,2.197,2.992,5.456,1.836,3.919,1.52,3.302
0.8572,1.593,1.227,0.507,2.016,2.865,5.137,1.694,3.692,1.426,3.063
0.857,1.57,1.211,0.501,1.996,2.825,5.168,1.675,3.646,1.426,3.107
0.871,1.578,1.214,0.515,2.039,2.868,5.214,1.718,3.705,1.437,3.15
0.8056,1.56,1.202,0.488,1.856,2.734,4.966,1.602,3.509,1.369,3.102
0.818,1.536,1.192,0.498,1.893,2.77,5.019,1.6,3.547,1.384,3.016
0.7722,1.522,1.173,0.472,1.771,2.676,4.78,1.494,3.372,1.305,2.874
0.785,1.512,1.179,0.47,1.769,2.63,4.801,1.486,3.39,1.316,2.875
0.772,1.525,1.18,0.463,1.714,2.609,4.757,1.452,3.33,1.29,2.825
0.7946,1.497,1.164,0.471,1.771,2.635,4.8,1.49,3.395,1.32,2.863
0.7622,1.48,1.171,0.452,1.703,2.555,4.687,1.427,3.294,1.272,2.784
0.7712,1.464,1.163,0.453,1.727,2.545,4.687,1.46,3.29,1.278,2.787
0.793,1.487,1.179,0.467,1.783,2.616,4.776,1.498,3.393,1.317,2.864
0.7804,1.45,1.158,0.461,1.768,2.576,4.694,1.487,3.349,1.301,2.824
0.758,1.43,1.146,0.448,1.707,2.526,4.6,1.438,3.243,1.278,2.754
0.7628,1.456,1.169,0.451,1.730,2.539,4.634,1.453,3.272,1.272,2.774
0.7666,1.487,1.162,0.452,1.742,2.553,4.645,1.465,3.28,1.273,2.78
0.7204,1.431,1.136,0.425,1.635,2.419,4.398,1.356,3.117,1.202,2.622
0.7228,1.453,1.15,0.42,1.595,2.395,4.403,1.341,3.08,1.2,2.614
0.703,1.438,1.14,0.405,1.528,2.364,4.335,1.283,3.021,1.169,2.557
0.726,1.458,1.153,0.419,1.582,2.409,4.478,1.33,3.098,1.215,2.631
0.7182,1.485,1.166,0.409,1.564,2.372,4.407,1.31,3.063,1.189,2.581
0.736,1.488,1.167,0.417,1.619,2.411,4.462,1.35,3.126,1.213,2.631
0.7362,1.458,1.165,0.415,1.628,2.4,4.423,1.355,3.105,1.205,2.614
0.744,1.466,1.198,0.421,1.655,2.421,4.477,1.381,3.146,1.22,2.652
0.7342,1.481,1.193,0.42,1.644,2.421,4.459,1.374,3.128,1.213,2.635
0.7304,1.459,1.181,0.416,1.646,2.402,4.409,1.372,3.105,1.206,2.623
0.752,1.464,1.187,0.43,1.714,2.458,4.527,1.422,3.192,1.236,2.695
0.7592,1.453,1.179,0.434,1.731,2.477,4.538,1.438,3.218,1.245,2.715
0.7536,1.457,1.18,0.432,1.722,2.481,4.531,1.436,3.212,1.241,2.7
0.7538,1.446,1.177,0.431,1.729,2.482,4.515,1.441,3.211,1.244,2.699
0.7678,1.451,1.175,0.444,1.767,2.524,4.631,1.47,3.279,1.268,2.761
0.762,1.458,1.178,0.439,1.758,2.503,4.555,1.461,3.26,1.255,2.736
0.7642,1.443,1.17,0.446,1.767,2.512,4.576,1.473,3.272,1.263,2.753
0.716,1.453,1.17,0.415,1.623,2.42,4.365,1.361,3.107,1.21,2.595
0.7178,1.472,1.188,0.424,1.637,2.414,4.409,1.375,3.11,1.197,2.624
0.687,1.463,1.187,0.414,1.536,2.374,4.376,1.303,3.028,1.179,2.572
0.7032,1.459,1.184,0.425,1.582,2.396,4.455,1.33,3.08,1.193,2.632
0.734,1.515,1.205,0.444,1.668,2.501,4.595,1.394,3.209,1.238,2.731
0.73,1.515,1.204,0.444,1.667,2.5,4.612,1.404,3.211,1.235,2.735
0.7286,1.508,1.205,0.45,1.617,2.529,4.758,1.364,3.265,1.258,2.791
0.736,1.508,1.211,0.454,1.663,2.541,4.737,1.395,3.27,1.263,2.789
0.7352,1.488,1.203,0.453,1.673,2.535,4.765,1.396,3.266,1.255,2.795
0.724,1.469,1.195,0.445,1.626,2.507,4.754,1.364,3.229,1.245,2.754
0.7174,1.482,1.196,0.437,1.597,2.495,4.661,1.345,3.195,1.231,2.715
0.7164,1.482,1.196,0.437,1.597,2.497,4.688,1.342,3.191,1.23,2.71
0.735,1.505,1.212,0.444,1.658,2.518,4.683,1.379,3.232,1.253,2.749
0.7262,1.505,1.207,0.446,1.635,2.518,4.715,1.375,3.24,1.245,2.76
0.7226,1.501,1.207,0.449,1.617,2.53,4.815,1.357,3.254,1.251,2.79
0.742,1.515,1.212,0.453,1.670,2.555,4.809,1.393,3.286,1.265,2.813
0.761,1.514,1.214,0.457,1.737,2.589,4.841,1.433,3.349,1.291,2.843
0.782,1.51,1.223,0.467,1.772,2.613,5.012,1.471,3.429,1.329,2.903
0.7742,1.511,1.22,0.462,1.764,2.607,4.925,1.467,3.4,1.313,2.887
0.7814,1.523,1.221,0.463,1.781,2.598,4.943,1.47,3.413,1.311,2.889
0.774,1.509,1.212,0.455,1.745,2.568,4.847,1.45,3.36,1.291,2.848
0.776,1.516,1.214,0.455,1.767,2.571,4.87,1.46,3.37,1.296,2.858
0.7656,1.522,1.209,0.451,1.753,2.572,4.803,1.454,3.352,1.292,2.827
0.755,1.515,1.207,0.447,1.722,2.53,4.775,1.434,3.312,1.275,2.8
0.7818,1.533,1.217,0.458,1.805,2.593,4.888,1.472,3.39,1.31,2.869
0.779,1.535,1.217,0.458,1.791,2.593,4.893,1.476,3.388,1.306,2.873
0.7784,1.527,1.215,0.462,1.785,2.597,4.945,1.478,3.399,1.31,2.881
0.7924,1.536,1.22,0.466,1.826,2.636,4.939,1.511,3.449,1.33,2.912
0.792,1.536,1.218,0.464,1.837,2.627,4.888,1.52,3.43,1.323,2.896
0.779,1.553,1.224,0.457,1.815,2.607,4.836,1.501,3.39,1.31,2.858
0.7702,1.536,1.219,0.457,1.798,2.598,4.8,1.488,3.368,1.298,2.843
0.782,1.533,1.224,0.465,1.831,2.625,4.868,1.513,3.411,1.316,2.877
0.7792,1.522,1.221,0.463,1.822,2.614,4.845,1.498,3.396,1.308,2.866
0.79,1.532,1.225,0.471,1.851,2.656,4.923,1.523,3.447,1.33,2.907
0.795,1.549,1.233,0.472,1.863,2.659,4.931,1.54,3.447,1.342,2.914
0.7902,1.554,1.233,0.471,1.861,2.657,4.946,1.534,3.441,1.34,2.916
0.7776,1.55,1.231,0.462,1.829,2.64,4.91,1.517,3.413,1.321,2.878
0.7816,1.556,1.239,0.464,1.832,2.635,4.925,1.518,3.412,1.317,2.885
0.7564,1.546,1.241,0.457,1.751,2.598,4.915,1.452,3.353,1.298,2.851
0.7524,1.551,1.25,0.455,1.737,2.606,4.92,1.435,3.335,1.288,2.84
0.7572,1.547,1.247,0.453,1.748,2.605,4.942,1.447,3.35,1.295,2.845
0.754,1.534,1.241,0.451,1.739,2.589,4.911,1.444,3.346,1.289,2.828
0.7598,1.533,1.248,0.451,1.762,2.601,4.93,1.458,3.355,1.292,2.844
0.7588,1.522,1.251,0.451,1.753,2.605,4.914,1.446,3.341,1.291,2.832
0.7564,1.519,1.255,0.45,1.738,2.599,4.906,1.441,3.336,1.287,2.824
0.7598,1.505,1.239,0.45,1.741,2.595,4.882,1.442,3.342,1.289,2.822
0.7762,1.507,1.245,0.457,1.797,2.621,4.905,1.481,3.395,1.308,2.866
0.7722,1.495,1.232,0.456,1.797,2.613,4.907,1.479,3.397,1.304,2.863
0.7756,1.49,1.226,0.458,1.809,2.604,4.909,1.489,3.398,1.311,2.865
0.7554,1.494,1.225,0.447,1.738,2.563,4.806,1.435,3.32,1.279,2.798
0.7384,1.503,1.25,0.435,1.675,2.493,4.733,1.379,3.261,1.255,2.742
0.739,1.503,1.246,0.436,1.669,2.484,4.713,1.379,3.25,1.255,2.745
0.7406,1.524,1.256,0.439,1.666,2.485,4.731,1.386,3.265,1.259,2.756
0.7418,1.51,1.25,0.44,1.667,2.494,4.748,1.374,3.265,1.26,2.762
0.7388,1.498,1.242,0.438,1.661,2.495,4.747,1.37,3.254,1.251,2.753
0.7442,1.499,1.235,0.441,1.691,2.505,4.75,1.391,3.268,1.26,2.766
0.7454,1.516,1.241,0.439,1.689,2.507,4.731,1.385,3.268,1.26,2.759
0.736,1.498,1.231,0.434,1.642,2.489,4.767,1.345,3.246,1.249,2.742
0.7382,1.501,1.232,0.434,1.650,2.481,4.754,1.354,3.246,1.25,2.74
0.7406,1.502,1.23,0.436,1.672,2.483,4.765,1.367,3.255,1.252,2.751
0.7458,1.513,1.236,0.438,1.691,2.494,4.762,1.382,3.265,1.257,2.76
0.7404,1.513,1.232,0.435,1.675,2.488,4.74,1.369,3.241,1.247,2.738
0.7396,1.54,1.247,0.434,1.665,2.486,4.753,1.37,3.249,1.25,2.739
0.7396,1.546,1.254,0.435,1.673,2.486,4.756,1.368,3.25,1.244,2.737
0.7406,1.553,1.256,0.433,1.674,2.491,4.747,1.374,3.248,1.25,2.738
0.7374,1.568,1.279,0.434,1.667,2.5,4.783,1.368,3.255,1.25,2.743
0.7624,1.576,1.282,0.448,1.740,2.566,4.954,1.418,3.363,1.287,2.837
0.761,1.577,1.279,0.447,1.741,2.56,4.904,1.426,3.355,1.289,2.821
0.765,1.571,1.277,0.447,1.755,2.56,4.889,1.436,3.353,1.29,2.821
0.7828,1.571,1.274,0.449,1.766,2.564,4.914,1.44,3.385,1.304,2.842
0.7798,1.56,1.266,0.448,1.770,2.565,4.888,1.437,3.369,1.295,2.831
0.7796,1.566,1.27,0.448,1.768,2.565,4.9,1.441,3.365,1.29,2.831
0.777,1.56,1.273,0.447,1.763,2.553,4.888,1.438,3.36,1.294,2.83
0.7454,1.54,1.258,0.435,1.678,2.501,4.77,1.376,3.26,1.257,2.752
0.748,1.539,1.259,0.435,1.686,2.507,4.8,1.377,3.27,1.259,2.756
0.766,1.55,1.265,0.441,1.740,2.527,4.814,1.425,3.312,1.271,2.791
0.7582,1.548,1.262,0.438,1.733,2.51,4.801,1.418,3.296,1.269,2.775
0.763,1.55,1.265,0.439,1.747,2.523,4.815,1.428,3.3,1.271,2.787
0.7614,1.554,1.275,0.439,1.749,2.529,4.821,1.434,3.304,1.271,2.784
0.7596,1.546,1.275,0.437,1.728,2.529,4.839,1.417,3.286,1.276,2.78
0.77,1.541,1.269,0.439,1.761,2.559,4.857,1.44,3.318,1.277,2.798
0.765,1.544,1.272,0.439,1.751,2.537,4.839,1.435,3.306,1.277,2.789
0.758,1.53,1.259,0.434,1.726,2.516,4.761,1.418,3.28,1.267,2.75
0.771,1.525,1.26,0.437,1.775,2.537,4.822,1.45,3.31,1.274,2.784
0.775,1.522,1.256,0.439,1.792,2.533,4.841,1.461,3.336,1.279,2.8
0.7746,1.525,1.264,0.443,1.792,2.547,4.874,1.468,3.349,1.284,2.82
0.7786,1.537,1.285,0.442,1.793,2.555,4.876,1.464,3.349,1.284,2.82
0.7788,1.55,1.294,0.443,1.791,2.561,4.894,1.463,3.356,1.291,2.827
0.792,1.557,1.283,0.454,1.826,2.6,4.974,1.497,3.416,1.317,2.879
0.7892,1.555,1.282,0.456,1.836,2.613,4.962,1.506,3.414,1.312,2.891
0.7948,1.551,1.283,0.457,1.846,2.605,4.947,1.516,3.421,1.324,2.896
0.792,1.568,1.293,0.459,1.854,2.607,4.967,1.518,3.425,1.321,2.904
0.7938,1.567,1.299,0.456,1.846,2.597,4.938,1.51,3.418,1.315,2.888
0.792,1.597,1.319,0.46,1.851,2.607,4.948,1.514,3.438,1.324,2.898
0.8084,1.603,1.333,0.47,1.875,2.665,5.029,1.538,3.507,1.355,2.964
0.813,1.61,1.342,0.476,1.888,2.68,5.062,1.545,3.52,1.357,2.976
0.8112,1.608,1.337,0.473,1.894,2.672,5.061,1.545,3.512,1.354,2.97
0.8132,1.621,1.357,0.475,1.890,2.679,5.059,1.546,3.526,1.358,2.973
0.8062,1.619,1.348,0.474,1.882,2.688,5.067,1.534,3.51,1.352,2.97
0.8058,1.633,1.365,0.471,1.882,2.674,5.03,1.538,3.485,1.345,2.956
0.8056,1.631,1.361,0.469,1.878,2.675,5.021,1.539,3.481,1.341,2.942
0.8066,1.644,1.391,0.47,1.887,2.692,5.037,1.547,3.5,1.35,2.955
0.8012,1.637,1.378,0.466,1.875,2.675,4.994,1.533,3.466,1.338,2.932
0.804,1.643,1.396,0.466,1.878,2.68,4.999,1.535,3.47,1.34,2.93
0.8144,1.647,1.4,0.472,1.905,2.709,5.036,1.557,3.52,1.353,2.966
0.7864,1.649,1.392,0.468,1.821,2.687,5.028,1.506,3.455,1.33,2.938
0.79,1.656,1.381,0.474,1.829,2.705,4.985,1.517,3.469,1.333,2.941
0.7872,1.665,1.419,0.471,1.817,2.714,4.972,1.505,3.457,1.331,2.925
0.775,1.67,1.409,0.467,1.789,2.698,4.967,1.485,3.422,1.322,2.908
0.779,1.678,1.42,0.47,1.807,2.7,4.966,1.492,3.427,1.325,2.912
0.781,1.654,1.395,0.47,1.813,2.697,4.947,1.5,3.498,1.326,2.917
0.7894,1.656,1.39,0.469,1.824,2.697,4.943,1.508,3.446,1.324,2.916
0.7906,1.668,1.387,0.468,1.818,2.709,4.967,1.509,3.474,1.327,2.921
0.8,1.688,1.404,0.472,1.843,2.721,4.975,1.527,3.485,1.345,2.941
0.808,1.695,1.404,0.476,1.862,2.746,5,1.54,3.504,1.351,2.955
