0.9645,0.6965,1.1294,0.9880,1.5538
0.9661,0.7018,1.1410,0.9870,1.5689
0.9641,0.7040,1.1426,0.9860,1.5649
0.9461,0.6872,1.1115,0.9860,1.5035
0.9429,0.6885,1.1097,0.9850,1.4889
0.9479,0.6936,1.1135,0.9850,1.5181
0.9655,0.7077,1.1411,0.9850,1.5737
0.9555,0.7004,1.1291,0.9840,1.5185
0.9449,0.6908,1.1005,0.9840,1.4743
0.9378,0.6899,1.0932,0.9830,1.4574
0.9254,0.6844,1.0717,0.9820,1.4274
0.9243,0.6859,1.0680,0.9820,1.4384
0.9267,0.6841,1.0386,0.9810,1.4189
0.9405,0.6994,1.0555,0.9810,1.4315
0.9273,0.6934,1.0413,0.9820,1.3893
0.9317,0.6959,1.0381,0.9840,1.3747
0.9299,0.6941,1.0453,0.9830,1.3754
0.9312,0.6922,1.0590,0.9820,1.4172
0.9194,0.6821,1.0477,0.9790,1.3968
0.9143,0.6780,1.0331,0.9760,1.3770
0.9016,0.6679,1.0177,0.9740,1.3626
0.9046,0.6670,1.0221,0.9690,1.3642
0.9140,0.6768,1.0317,0.9700,1.3816
0.8938,0.6634,1.0124,0.9670,1.3635
0.9001,0.6669,1.0259,0.9670,1.4053
0.9181,0.6811,1.0473,0.9640,1.4269
0.9485,0.7001,1.0729,0.9630,1.4515
0.9420,0.6960,1.0763,0.9620,1.4592
0.9469,0.6997,1.0870,0.9610,1.4604
0.9411,0.6943,1.0833,0.9620,1.4601
0.9364,0.6929,1.0769,0.9650,1.4557
0.9327,0.6915,1.0761,0.9640,1.4541
0.9322,0.6889,1.0777,0.9640,1.4519
0.9427,0.6924,1.0901,0.9680,1.4938
0.9525,0.7037,1.0993,0.9720,1.5019
0.9523,0.7033,1.1059,0.9730,1.5354
0.9443,0.6948,1.0567,0.9690,1.4095
0.9535,0.7062,1.0816,0.9700,1.4111
0.9662,0.7170,1.1021,0.9710,1.3943
0.9635,0.7184,1.1008,0.9690,1.3517
0.9569,0.7177,1.0980,0.9680,1.3569
0.9567,0.7198,1.1061,0.9660,1.3958
0.9578,0.7209,1.1068,0.9640,1.3849
0.9422,0.7072,1.0945,0.9620,1.3988
0.9413,0.7061,1.0972,0.9640,1.4370
0.9406,0.7131,1.0993,0.9670,1.4358
0.9254,0.7023,1.0801,0.9660,1.4376
0.9209,0.6937,1.0733,0.9650,1.4240
0.9212,0.6967,1.0733,0.9650,1.4110
0.9115,0.6916,1.0624,0.9630,1.4111
0.8903,0.6765,1.0489,0.9640,1.4085
0.8928,0.6797,1.0477,0.9640,1.3962
0.8942,0.6834,1.0549,0.9660,1.4140
0.9007,0.6902,1.0660,0.9660,1.4468
0.8852,0.6759,1.0477,0.9660,1.4258
0.9001,0.6878,1.0639,0.9660,1.4534
0.8984,0.6857,1.0672,0.9660,1.4682
0.9104,0.6938,1.0717,0.9660,1.4642
0.9072,0.6885,1.0769,0.9650,1.4958
0.8950,0.6768,1.0681,0.9650,1.5178
0.8746,0.6575,1.0384,0.9630,1.4850
0.8744,0.6559,1.0447,0.9650,1.5171
0.8759,0.6558,1.0460,0.9660,1.5756
0.8682,0.6506,1.0342,0.9670,1.5481
0.8614,0.6440,1.0153,0.9680,1.5181
0.8570,0.6377,1.0105,0.9680,1.5286
0.8644,0.6498,1.0305,0.9680,1.5709
0.8629,0.6480,1.0374,0.9700,1.5870
0.8640,0.6492,1.0390,0.9700,1.5644
0.8510,0.6394,1.0271,0.9690,1.5649
0.8461,0.6426,1.0193,0.9700,1.5393
0.8544,0.6498,1.0349,0.9730,1.5776
0.8764,0.6675,1.0626,0.9740,1.6050
0.8717,0.6646,1.0700,0.9740,1.6377
0.8771,0.6696,1.0859,0.9740,1.6629
0.8655,0.6569,1.0857,0.9770,1.6550
0.8670,0.6589,1.0833,0.9760,1.6480
0.8700,0.6558,1.0930,0.9760,1.6760
0.8601,0.6461,1.0866,0.9770,1.6753
0.8639,0.6493,1.1066,0.9790,1.7159
0.8854,0.6668,1.1392,0.9790,1.7389
0.8924,0.6695,1.1408,0.9800,1.7097
0.8947,0.6751,1.1534,0.9800,1.7240
0.8901,0.6705,1.1363,0.9800,1.6622
0.8963,0.6728,1.1558,0.9810,1.6958
0.9025,0.6762,1.1777,0.9800,1.7434
0.8911,0.6673,1.1762,0.9790,1.7281
0.9013,0.6736,1.1763,0.9790,1.7267
0.8931,0.6646,1.1597,0.9790,1.6941
0.8840,0.6554,1.1521,0.9790,1.6991
0.8645,0.6320,1.1475,0.9810,1.7217
0.8425,0.6137,1.1071,0.9850,1.6466
0.8446,0.6175,1.1144,0.9840,1.6389
0.8410,0.6065,1.0996,0.9880,1.5814
0.8506,0.6225,1.1111,0.9870,1.6037
0.8549,0.6272,1.1342,0.9860,1.6369
0.8525,0.6269,1.1344,0.9820,1.6310
0.8447,0.6219,1.1285,0.9820,1.6348
0.8485,0.6339,1.1270,0.9830,1.6326
0.8462,0.6279,1.1213,0.9830,1.6304
0.8186,0.6104,1.0787,0.9840,1.5709
0.8228,0.6192,1.0798,0.9840,1.5583
0.8248,0.6242,1.0801,0.9840,1.5621
0.8347,0.6294,1.0917,0.9850,1.6038
0.8281,0.6237,1.0866,0.9860,1.6006
0.8362,0.6322,1.1084,0.9860,1.6486
0.8342,0.6282,1.1144,0.9850,1.6577
0.8277,0.6232,1.1120,0.9840,1.6362
0.8145,0.6122,1.0829,0.9850,1.5824
0.8429,0.6326,1.1041,0.9850,1.5848
0.8494,0.6374,1.1134,0.9850,1.5597
0.8486,0.6368,1.1149,0.9850,1.5577
0.8474,0.6351,1.1178,0.9850,1.5829
0.8419,0.6313,1.1017,0.9850,1.5279
0.8404,0.6339,1.0797,0.9850,1.4864
0.8381,0.6365,1.0728,0.9860,1.4835
0.8447,0.6448,1.0892,0.9850,1.5137
0.8515,0.6488,1.0899,0.9840,1.4839
0.8455,0.6418,1.0883,0.9830,1.4815
0.8535,0.6484,1.1003,0.9830,1.5045
0.8737,0.6603,1.1119,0.9840,1.5089
0.8742,0.6602,1.1222,0.9830,1.5318
0.8879,0.6661,1.1279,0.9850,1.5433
0.8867,0.6689,1.1229,0.9850,1.5237
0.8858,0.6662,1.1312,0.9870,1.5333
0.8706,0.6514,1.1230,0.9870,1.5300
0.8718,0.6540,1.1224,0.9880,1.5185
0.8688,0.6510,1.1210,0.9900,1.5278
0.8686,0.6514,1.1250,0.9900,1.5384
0.8541,0.6411,1.1071,0.9900,1.5235
0.8578,0.6432,1.1020,0.9900,1.4932
0.8569,0.6451,1.0970,0.9900,1.4825
0.8555,0.6459,1.0846,0.9900,1.4752
0.8467,0.6383,1.0610,0.9900,1.4447
0.8339,0.6321,1.0287,0.9910,1.4068
0.8430,0.6420,1.0439,0.9910,1.4170
0.8433,0.6373,1.0516,0.9910,1.4352
0.8424,0.6377,1.0605,0.9920,1.4560
0.8427,0.6364,1.0660,0.9930,1.4722
0.8350,0.6318,1.0471,0.9940,1.4429
0.8350,0.6300,1.0483,0.9950,1.4318
0.8344,0.6315,1.0378,1.0000,1.4086
0.8523,0.6439,1.0647,0.9990,1.4306
0.8503,0.6440,1.0632,1.0000,1.4297
0.8495,0.6444,1.0623,0.9990,1.4324
0.8385,0.6351,1.0425,0.9980,1.4058
0.8394,0.6381,1.0412,0.9980,1.3760
0.8274,0.6310,1.0356,0.9990,1.3784
0.8276,0.6312,1.0385,0.9990,1.3961
0.8355,0.6339,1.0476,0.9990,1.4108
0.8339,0.6344,1.0476,1.0000,1.4236
0.8410,0.6416,1.0593,1.0000,1.4532
0.8441,0.6458,1.0707,1.0000,1.4809
0.8407,0.6436,1.0682,1.0010,1.4650
0.8494,0.6556,1.0804,1.0030,1.5013
0.8439,0.6514,1.0693,1.0050,1.4736
0.8446,0.6536,1.0714,1.0060,1.4784
0.8421,0.6499,1.0695,1.0090,1.4800
0.8336,0.6405,1.0602,1.0100,1.4819
0.8426,0.6479,1.0723,1.0090,1.5195
0.8372,0.6443,1.0685,1.0090,1.5140
0.8368,0.6443,1.0628,1.0090,1.4874
0.8473,0.6530,1.0748,1.0100,1.5186
0.8471,0.6534,1.0799,1.0100,1.5336
0.8445,0.6518,1.0780,1.0100,1.5297
0.8537,0.6602,1.0893,1.0090,1.5507
0.8600,0.6616,1.0959,1.0110,1.5649
0.8520,0.6534,1.0865,1.0110,1.5441
0.8488,0.6489,1.0810,1.0100,1.5292
0.8358,0.6383,1.0528,1.0100,1.4812
0.8405,0.6412,1.0626,1.0110,1.4964
0.8399,0.6400,1.0700,1.0110,1.5263
0.8453,0.6431,1.0770,1.0110,1.5353
0.8415,0.6424,1.0702,1.0110,1.5236
0.8479,0.6498,1.0837,1.0110,1.5543
0.8490,0.6556,1.0916,1.0110,1.5565
0.8549,0.6567,1.1017,1.0110,1.5737
0.8549,0.6511,1.1092,1.0100,1.5817
0.8576,0.6536,1.1171,1.0070,1.5906
0.8620,0.6574,1.1284,1.0060,1.5935
0.8616,0.6584,1.1246,1.0060,1.5815
0.8608,0.6587,1.1274,1.0070,1.5610
0.8624,0.6600,1.1345,1.0060,1.5795
0.8502,0.6486,1.1189,1.0060,1.5507
0.8488,0.6476,1.1189,1.0060,1.5276
0.8536,0.6528,1.1324,1.0060,1.5226
0.8634,0.6631,1.1495,1.0060,1.5313
0.8648,0.6663,1.1504,1.0040,1.5029
0.8634,0.6621,1.1417,1.0030,1.4778
0.8588,0.6583,1.1331,1.0000,1.4714
0.8630,0.6669,1.1363,1.0000,1.4637
0.8639,0.6678,1.1328,1.0010,1.4650
0.8744,0.6746,1.1477,1.0020,1.4897
0.8765,0.6756,1.1403,1.0020,1.4489
0.8922,0.6887,1.1396,1.0020,1.4253
0.9018,0.6959,1.1495,1.0030,1.4407
0.9271,0.7151,1.1714,1.0030,1.4724
0.9302,0.7215,1.1826,1.0030,1.4914
0.9270,0.7171,1.1849,1.0030,1.5036
0.9383,0.7296,1.1967,1.0040,1.5055
0.9301,0.7233,1.1836,1.0040,1.4851
0.9484,0.7347,1.2028,1.0050,1.4894
0.9460,0.7328,1.2087,1.0050,1.5235
0.9435,0.7324,1.2167,1.0050,1.5290
0.9293,0.7215,1.2048,1.0050,1.5249
0.9310,0.7209,1.2120,1.0050,1.5420
0.9446,0.7297,1.2303,1.0050,1.5643
0.9413,0.7264,1.2366,1.0050,1.5628
0.9421,0.7271,1.2372,1.0060,1.5494
0.9329,0.7188,1.2292,1.0070,1.5449
0.9429,0.7282,1.2433,1.0070,1.5580
0.9484,0.7329,1.2601,1.0070,1.5974
0.9485,0.7320,1.2639,1.0060,1.6057
0.9452,0.7306,1.2640,1.0050,1.5958
0.9403,0.7266,1.2637,1.0060,1.6183
0.9447,0.7340,1.2711,1.0060,1.6331
0.9357,0.7251,1.2613,1.0060,1.6137
0.9283,0.7141,1.2391,1.0060,1.5784
0.9297,0.7150,1.2429,1.0080,1.5880
0.9232,0.7065,1.2317,1.0080,1.5703
0.9340,0.7148,1.2447,1.0080,1.5921
0.9406,0.7228,1.2669,1.0090,1.6223
0.9529,0.7334,1.2861,1.0090,1.6353
0.9619,0.7410,1.2952,1.0080,1.6487
0.9687,0.7461,1.3062,1.0080,1.6680
0.9779,0.7501,1.3113,1.0080,1.6619
0.9763,0.7490,1.3211,1.0080,1.6661
0.9711,0.7420,1.3234,1.0070,1.6778
0.9675,0.7396,1.3220,1.0070,1.6864
0.9736,0.7425,1.3365,1.0080,1.6983
0.9731,0.7396,1.3506,1.0090,1.7006
0.9539,0.7229,1.3050,1.0090,1.6440
0.9589,0.7294,1.3165,1.0110,1.6502
0.9618,0.7315,1.3257,1.0140,1.6626
0.9685,0.7343,1.3368,1.0170,1.6714
0.9500,0.7222,1.3187,1.0180,1.6546
0.9581,0.7289,1.3355,1.0190,1.6732
0.9751,0.7429,1.3527,1.0170,1.6908
0.9731,0.7402,1.3528,1.0180,1.6812
0.9732,0.7374,1.3576,1.0180,1.6842
0.9773,0.7367,1.3710,1.0190,1.6999
0.9786,0.7360,1.3819,1.0200,1.7151
0.9893,0.7449,1.4036,1.0200,1.7328
0.9907,0.7488,1.4065,1.0190,1.7373
0.9847,0.7495,1.4003,1.0200,1.7301
0.9799,0.7474,1.4004,1.0220,1.7237
0.9766,0.7475,1.3958,1.0270,1.7138
0.9835,0.7536,1.4018,1.0300,1.7208
0.9757,0.7429,1.3789,1.0310,1.7015
0.9747,0.7443,1.3661,1.0330,1.6848
0.9797,0.7476,1.3852,1.0360,1.7077
0.9713,0.7389,1.3725,1.0370,1.6918
0.9654,0.7346,1.3561,1.0360,1.6779
0.9564,0.7283,1.3363,1.0340,1.6495
0.9543,0.7250,1.3417,1.0340,1.6493
0.9455,0.7119,1.3515,1.0340,1.6645
0.9645,0.7294,1.3839,1.0350,1.6964
0.9783,0.7438,1.4027,1.0360,1.7049
0.9853,0.7442,1.4029,1.0360,1.7006
1.0010,0.7578,1.4011,1.0360,1.6873
1.0026,0.7599,1.4129,1.0390,1.7050
1.0029,0.7624,1.4058,1.0420,1.6902
0.9990,0.7631,1.4035,1.0440,1.6860
1.0000,0.7641,1.4117,1.0440,1.7075
0.9985,0.7660,1.3983,1.0470,1.6968
1.0237,0.7846,1.4132,1.0500,1.6884
1.0209,0.7724,1.3712,1.0510,1.6307
1.0351,0.7864,1.3947,1.0480,1.6462
1.0293,0.7801,1.3824,1.0470,1.6115
1.0298,0.7798,1.3790,1.0440,1.6098
1.0242,0.7760,1.3926,1.0430,1.6417
1.0139,0.7695,1.3952,1.0450,1.6524
1.0122,0.7674,1.4001,1.0450,1.6763
1.0122,0.7669,1.3971,1.0430,1.6645
1.0306,0.7800,1.4126,1.0420,1.6752
1.0568,0.8115,1.4357,1.0510,1.6782
1.0712,0.8248,1.4573,1.0490,1.7140
1.0861,0.8320,1.4644,1.0500,1.7269
1.0986,0.8447,1.4749,1.0500,1.7365
1.1201,0.8524,1.4732,1.0510,1.7443
1.1243,0.8616,1.4627,1.0510,1.7248
1.1650,0.8916,1.4822,1.0490,1.7388
1.1827,0.9181,1.4994,1.0450,1.7804
1.2360,0.9582,1.5311,1.0410,1.7988
1.2436,0.9637,1.4979,1.0360,1.7562
1.2931,1.0177,1.5198,1.0350,1.7395
1.2358,0.9820,1.4586,1.0360,1.6726
1.2823,1.0251,1.5088,1.0400,1.7454
1.2676,1.0211,1.5310,1.0370,1.7612
1.2725,1.0213,1.5415,1.0370,1.7994
1.2818,1.0279,1.5656,1.0370,1.8355
1.3162,1.0485,1.5716,1.0390,1.8269
1.3391,1.0596,1.5574,1.0410,1.8209
1.3333,1.0463,1.5574,1.0410,1.8101
1.3481,1.0458,1.5482,1.0430,1.7705
1.3524,1.0352,1.4872,1.0430,1.6872
1.3247,1.0285,1.4561,1.0450,1.6645
1.2868,0.9979,1.4752,1.0480,1.6888
1.3287,1.0202,1.5037,1.0470,1.6990
1.3727,1.0550,1.5199,1.0480,1.7061
1.3764,1.0521,1.5045,1.0480,1.6673
1.3771,1.0470,1.4786,1.0470,1.6252
1.4073,1.0776,1.4918,1.0470,1.6373
1.4501,1.1197,1.5180,1.0480,1.6298
1.4498,1.1195,1.5354,1.0480,1.7110
1.4506,1.1214,1.5377,1.0490,1.6928
1.4167,1.0996,1.5254,1.0480,1.7122
1.4118,1.0863,1.5157,1.0480,1.7239
1.3984,1.0781,1.4943,1.0490,1.7597
1.3985,1.0828,1.5144,1.0510,1.7760
1.3938,1.0717,1.5074,1.0530,1.7616
1.4344,1.0978,1.5266,1.0520,1.7596
1.4467,1.0939,1.5466,1.0550,1.8175
1.3351,1.0125,1.4808,1.0560,1.8069
1.3515,1.0316,1.5340,1.0560,1.8838
1.4122,1.0699,1.5730,1.0570,1.9074
1.4196,1.0783,1.5952,1.0580,1.9303
1.4212,1.0794,1.5799,1.0580,1.8795
1.4342,1.1071,1.6154,1.0600,1.9252
1.4212,1.0864,1.6202,1.0600,1.9294
1.4013,1.0705,1.6114,1.0570,1.9159
1.3838,1.0610,1.6005,1.0560,1.8937
1.3649,1.0502,1.5812,1.0560,1.8602
1.3330,1.0255,1.5746,1.0580,1.8780
1.3660,1.0459,1.6020,1.0590,1.9342
1.3519,1.0375,1.5952,1.0590,1.9399
1.3380,1.0279,1.5869,1.0610,1.9571
1.3164,1.0047,1.5534,1.0600,1.9102
1.3296,1.0180,1.5450,1.0610,1.8862
1.3537,1.0382,1.5661,1.0620,1.9281
1.3644,1.0478,1.5832,1.0650,1.9553
1.3679,1.0518,1.5943,1.0660,1.9726
1.3785,1.0641,1.6189,1.0670,2.0122
1.3904,1.0695,1.6469,1.0690,2.0900
1.3995,1.0859,1.6584,1.0690,2.0884
1.3820,1.0722,1.6569,1.0710,2.0700
1.4167,1.0976,1.6745,1.0700,2.0744
1.4192,1.0935,1.6882,1.0700,2.1261
1.4303,1.1110,1.7220,1.0680,2.1898
1.3933,1.0787,1.7161,1.0670,2.1622
1.4024,1.0916,1.7417,1.0680,2.2147
1.3887,1.0807,1.7413,1.0650,2.2199
1.3816,1.0707,1.7201,1.0650,2.1511
1.4055,1.0791,1.7422,1.0630,2.1975
1.3984,1.0805,1.7601,1.0640,2.2531
1.3999,1.0809,1.7563,1.0660,2.2425
1.4269,1.0890,1.7555,1.0670,2.2234
1.4367,1.0962,1.7750,1.0650,2.2787
1.4715,1.1213,1.8272,1.0640,2.3588
1.4919,1.1427,1.8555,1.0650,2.3527
1.5272,1.1736,1.8863,1.0640,2.4014
1.5246,1.1708,1.9016,1.0640,2.4026
1.5455,1.1876,1.9209,1.0660,2.4351
1.5769,1.2072,1.9674,1.0660,2.5218
1.5773,1.1938,1.9755,1.0650,2.5917
1.5643,1.1905,1.9976,1.0650,2.6206
1.5682,1.1962,1.9835,1.0610,2.5172
1.5767,1.2136,2.0063,1.0600,2.5518
1.6228,1.2534,2.0313,1.0580,2.5139
1.6082,1.2475,2.0334,1.0560,2.5621
1.6369,1.2694,2.0819,1.0580,2.6368
1.6372,1.2685,2.1198,1.0610,2.7110
1.6552,1.2780,2.1530,1.0590,2.7448
1.6906,1.3016,2.2047,1.0590,2.7936
1.7047,1.3201,2.1890,1.0560,2.7202
1.6919,1.3169,2.1716,1.0560,2.7320
1.7246,1.3258,2.2293,1.0570,2.7924
1.7554,1.3290,2.2770,1.0580,2.8195
1.7626,1.3187,2.2762,1.0580,2.8000
1.7399,1.2771,2.1874,1.0610,2.6775
1.7926,1.3015,2.2182,1.0610,2.7266
1.8254,1.3294,2.2379,1.0620,2.7075
1.7960,1.3105,2.1987,1.0670,2.6693
1.8345,1.3637,2.2780,1.0690,2.8211
1.8823,1.3951,2.3375,1.0690,2.8983
1.8829,1.3885,2.3628,1.0680,2.9777
1.8679,1.3741,2.3670,1.0680,3.0103
1.9095,1.3974,2.3937,1.0700,3.0258
1.8833,1.3901,2.3261,1.0710,2.9660
1.8962,1.3960,2.3732,1.0710,3.0870
1.8871,1.3918,2.3872,1.0710,3.1521
1.9020,1.3893,2.3967,1.0710,3.1356
1.8264,1.3247,2.3106,1.0720,3.0652
1.8091,1.3018,2.2784,1.0690,3.1310
1.7761,1.3009,2.2284,1.0690,3.0850
1.8112,1.3256,2.3120,1.0710,3.2699
1.8632,1.3598,2.4122,1.0720,3.4599
1.8857,1.3605,2.4647,1.0730,3.5717
1.8740,1.3673,2.4868,1.0780,3.5080
1.8670,1.3649,2.4839,1.0810,3.4521
1.8338,1.3320,2.4645,1.0790,3.4564
1.8170,1.3249,2.5096,1.0790,3.6009
1.8786,1.3815,2.5719,1.0780,3.6493
1.8898,1.3807,2.6148,1.0770,3.7394
1.9238,1.4201,2.7114,1.0770,3.8721
1.9676,1.4399,2.7562,1.0760,3.8555
2.0259,1.4779,2.8296,1.0760,3.7993
2.0652,1.5197,2.9236,1.0740,3.9590
2.0592,1.5125,2.9583,1.0750,3.9679
1.9222,1.4198,2.7807,1.0670,3.7515
1.9249,1.4303,2.8092,1.0680,3.8695
2.0175,1.4970,2.9560,1.0660,4.0611
2.0512,1.5209,3.0693,1.0690,4.2615
2.0456,1.5329,3.0958,1.0700,4.3485
2.0610,1.5349,3.0948,1.0710,4.3009
2.0799,1.5641,3.1456,1.0720,4.2356
2.1298,1.5923,3.1136,1.0720,4.0335
2.1146,1.5725,3.1088,1.0720,4.0368
2.1087,1.5753,3.1667,1.0720,4.1777
2.1060,1.5793,3.2103,1.0710,4.2056
2.1176,1.5948,3.2630,1.0720,4.2437
2.0728,1.5696,3.2017,1.0710,4.0149
2.0115,1.5235,3.0742,1.0720,3.8944
2.0410,1.5375,3.1375,1.0720,4.0618
1.9589,1.4907,3.0347,1.0760,3.8029
1.8440,1.4035,2.8259,1.0760,3.5927
1.9042,1.4558,2.8406,1.0760,3.6785
1.9416,1.4846,2.9027,1.0750,3.6689
1.8729,1.4496,2.7997,1.0750,3.4712
1.7264,1.3432,2.5626,1.0750,3.1553
1.6682,1.3062,2.3899,1.0750,2.9006
1.7802,1.3905,2.5073,1.0760,3.0843
1.6933,1.3230,2.3679,1.0770,2.9706
1.6357,1.2738,2.2066,1.0760,2.8460
1.5510,1.1916,2.0718,1.0780,2.7955
1.5961,1.2189,2.0423,1.0810,2.6701
1.5693,1.1678,1.9067,1.0800,2.5055
1.4642,1.0823,1.8608,1.0800,2.5198
1.5579,1.1705,1.9448,1.0810,2.6061
1.6417,1.2519,2.0432,1.0800,2.7259
1.6838,1.2992,2.1705,1.0800,2.8995
1.6436,1.2516,2.2150,1.0780,2.9473
1.5855,1.1895,2.0878,1.0790,2.7956
1.5979,1.2063,2.1378,1.0790,2.8436
1.6607,1.2578,2.2557,1.0800,3.0235
1.6643,1.2525,2.2904,1.0800,3.0978
1.6671,1.2495,2.3207,1.0790,3.1330
1.6643,1.2464,2.3501,1.0800,3.1458
1.7023,1.2744,2.4223,1.0810,3.2260
1.6723,1.2530,2.3852,1.0820,3.1433
1.5292,1.1416,2.2057,1.0820,2.8962
1.5260,1.1612,2.1632,1.0820,2.7806
1.5737,1.1886,2.2679,1.0820,2.9127
1.5278,1.1453,2.2057,1.0820,2.7638
1.5282,1.1640,2.1863,1.0810,2.7445
1.5329,1.1930,2.1331,1.0800,2.5858
1.5809,1.2186,2.2483,1.0800,2.7573
1.5484,1.1970,2.2194,1.0800,2.7077
1.5344,1.1849,2.2063,1.0820,2.6865
1.5647,1.2043,2.2696,1.0830,2.7997
1.6359,1.2484,2.3787,1.0830,2.9490
1.6287,1.2530,2.3895,1.0790,2.9391
1.6085,1.2327,2.3620,1.0780,2.8511
1.6322,1.2532,2.4186,1.0790,2.9250
1.6317,1.2543,2.4448,1.0790,2.9106
1.6333,1.2545,2.4999,1.0790,2.9014
1.5321,1.1736,2.3131,1.0790,2.7145
1.5563,1.1947,2.3653,1.0780,2.7905
1.5071,1.1587,2.2852,1.0780,2.7201
1.4396,1.1015,2.1629,1.0800,2.5293
1.3133,1.0124,1.9890,1.0800,2.3131
1.2187,0.9511,1.8384,1.0820,2.1291
1.2120,0.9512,1.7691,1.0820,2.0139
1.2827,0.9913,1.8316,1.0840,2.0917
1.3383,1.0312,1.9428,1.0840,2.2292
1.3452,1.0293,1.8672,1.0860,2.1339
1.3417,1.0298,1.7480,1.0860,2.0135
1.3439,1.0315,1.7345,1.0850,1.9749
1.3048,0.9989,1.7462,1.0830,2.0182
1.3402,1.0192,1.8168,1.0830,2.1389
1.3662,1.0378,1.8683,1.0830,2.2180
1.3499,1.0178,1.8379,1.0830,2.1797
1.3461,1.0175,1.8540,1.0830,2.2043
1.3178,0.9695,1.7289,1.0840,2.0232
1.2681,0.9325,1.6331,1.0850,1.8951
1.3312,0.9807,1.7429,1.0840,2.0467
1.3028,0.9555,1.7107,1.0830,2.0543
1.3085,0.9599,1.7327,1.0840,2.1156
1.3315,0.9744,1.7948,1.0850,2.2313
1.3440,0.9837,1.8084,1.0840,2.2346
1.3138,0.9676,1.7879,1.0840,2.2368
1.3221,0.9711,1.8139,1.0850,2.2724
1.3006,0.9452,1.7546,1.0860,2.1740
1.3051,0.9498,1.7866,1.0870,2.2917
1.2793,0.9323,1.7533,1.0900,2.2644
1.2891,0.9395,1.7591,1.0900,2.2436
1.3267,0.9740,1.8304,1.0910,2.3656
1.3444,0.9840,1.8583,1.0950,2.3953
1.3880,1.0198,1.9306,1.0950,2.5088
1.3868,1.0174,1.9553,1.0970,2.5374
1.3713,1.0015,1.9337,1.1000,2.4947
1.4039,1.0248,1.9933,1.0980,2.6082
1.4226,1.0360,2.0274,1.0960,2.6589
1.4222,1.0425,2.0275,1.0960,2.6410
1.4397,1.0504,2.0614,1.0990,2.7298
1.3979,1.0109,1.9338,1.0990,2.5390
1.4187,1.0291,2.0080,1.0990,2.6684
1.4375,1.0527,2.0583,1.1000,2.7553
1.4447,1.0574,2.0738,1.1020,2.7444
1.4464,1.0496,2.0876,1.1040,2.7878
1.4191,1.0343,2.0362,1.1030,2.7007
1.4225,1.0426,2.0541,1.1010,2.7026
1.4229,1.0427,2.0476,1.1000,2.6953
1.3995,1.0243,2.0058,1.1010,2.6431
1.3951,1.0234,2.0017,1.1000,2.6407
1.4611,1.0776,2.1023,1.0980,2.8136
1.4922,1.1029,2.1044,1.0980,2.7916
1.5276,1.1303,2.1533,1.0980,2.8987
1.5465,1.1418,2.1811,1.0940,2.9662
1.5435,1.1355,2.1895,1.0950,2.9920
1.5437,1.1369,2.2212,1.0960,3.0569
1.5283,1.1240,2.2203,1.0970,3.0323
1.5091,1.1135,2.1876,1.0980,2.9461
1.5162,1.1184,2.2309,1.0980,3.0365
1.5139,1.1208,2.2105,1.0980,2.9483
