0.9555,0.7004,1.1291,0.984,1.5185,-0.011212716,-0.013825501,-0.025448956,-0.000119048,-0.02922672,,,,,,-0.007506651,
0.9449,0.6908,1.1005,0.984,1.4743,-0.00763307,-0.001421885,-0.006752396,-0.001135308,-0.011582115,,,,,,0.010052657,
0.9378,0.6899,1.0932,0.983,1.4574,-0.013341483,-0.008091217,-0.01978608,-0.001136342,-0.02070365,,,,,,-0.006445498,
0.9254,0.6844,1.0717,0.982,1.4274,-0.001307723,0.002072653,-0.003571506,-0.000119048,0.007587272,,,,,,-0.007059721,
0.9243,0.6859,1.068,0.982,1.4384,0.002477512,-0.002743337,-0.027647138,-0.001137378,-0.013675777,,,,,,0.008070715,
0.9267,0.6841,1.0386,0.981,1.4189,0.014772503,0.022246104,0.016152857,-0.000119048,0.008761071,,,,,,-0.00133435,
0.9405,0.6994,1.0555,0.981,1.4315,-0.014154135,-0.008697829,-0.013572387,0.00090032,-0.029598615,,,,,,0.004771903,
0.9273,0.6934,1.0413,0.982,1.3893,0.004625911,0.003486375,-0.003192129,0.001917612,-0.010627937,,,,,,-0.081998176,
0.9317,0.6959,1.0381,0.984,1.3747,-0.002051,-0.002705626,0.0068167,-0.001135308,0.000390154,,,,,,0.001135154,
0.9299,0.6941,1.0453,0.983,1.3754,0.001278952,-0.002856405,0.012987238,-0.001136342,0.030272111,,,,,,-0.007689387,
0.9312,0.6922,1.059,0.982,1.4172,-0.012790869,-0.014710206,-0.010789491,-0.003174037,-0.014513628,,,,,,0.002391658,
0.9194,0.6821,1.0477,0.979,1.3968,-0.005666144,-0.006129896,-0.014054334,-0.003183399,-0.014294305,,,,,,-0.003054018,
0.9143,0.678,1.0331,0.976,1.377,-0.014009456,-0.015015803,-0.015025639,-0.002168228,-0.010576564,,,,,,0.003063374,
0.9016,0.6679,1.0177,0.974,1.3626,0.00320837,-0.001466555,0.004204427,-0.005252518,0.001055178,,,,,,-0.004485589,
0.9046,0.667,1.0221,0.969,1.3642,0.010272286,0.014573606,0.00927338,0.000912944,0.01263568,,,,,,-0.011113119,
0.914,0.6768,1.0317,0.97,1.3816,-0.022219704,-0.019918102,-0.018826036,-0.003211831,-0.0132198,,,,,,0.00246688,
0.8938,0.6634,1.0124,0.967,1.3635,0.006929509,0.005156804,0.013215603,-0.000119048,0.030537351,,,,,,0.001913963,
0.9001,0.6669,1.0259,0.967,1.4053,0.01987873,0.0211735,0.020740685,-0.003221426,0.015251336,,,,,,-0.01746566,
0.9181,0.6811,1.0473,0.964,1.4269,0.032992814,0.027777003,0.02432476,-0.001156392,0.017121123,,,,,,-0.006295713,
0.9485,0.7001,1.0729,0.963,1.4515,-0.006971973,-0.005975354,0.003049934,-0.001157469,0.005185809,,,,,,0,
0.942,0.696,1.0763,0.962,1.4592,0.005082651,0.005197044,0.009822419,-0.001158549,0.000703321,,,,,,-0.002072539,
0.9469,0.6997,1.087,0.961,1.4604,-0.006244298,-0.007836641,-0.003522911,0.000921535,-0.000324471,,,,,,0.001038422,
0.9411,0.6943,1.0833,0.962,1.4601,-0.005113203,-0.002135467,-0.006026922,0.002999455,-0.00313254,,,,,,0,
0.9364,0.6929,1.0769,0.965,1.4557,-0.00407035,-0.002139541,-0.000861921,-0.001155317,-0.001218175,,,,,,0.002074689,
0.9327,0.6915,1.0761,0.964,1.4541,-0.000655126,-0.00387899,0.001367803,-0.000119048,-0.001632011,,,,,,0,
0.9322,0.6889,1.0777,0.964,1.4519,0.01114463,0.004961516,0.011386937,0.00403033,0.028739689,,,,,,0,
0.9427,0.6924,1.0901,0.968,1.4938,0.010276624,0.016200999,0.008320545,0.004013184,0.005303365,,,,,,0,
0.9525,0.7037,1.0993,0.972,1.5019,-0.000329021,-0.000687472,0.005884773,0.000909759,0.022186033,,,,,,0,
0.9523,0.7033,1.1059,0.973,1.5354,-0.008519762,-0.012204928,-0.044607699,-0.004230045,-0.082117224,,,,,,0,
0.9443,0.6948,1.0567,0.969,1.4095,0.009623619,0.016288552,0.023444878,0.000912944,0.001016107,,,,,,0.021581751,
0.9535,0.7062,1.0816,0.97,1.4111,0.013200302,0.01517407,0.018834355,0.00091188,-0.012024653,,,,,,0.014707849,
0.9662,0.717,1.1021,0.971,1.3943,-0.0029135,0.001833533,-0.001298614,-0.00217878,-0.030672013,,,,,,-0.021610225,
0.9635,0.7184,1.1008,0.969,1.3517,-0.006969074,-0.001093435,-0.002662652,-0.001151039,0.00372796,,,,,,0.021616162,
0.9569,0.7177,1.098,0.968,1.3569,-0.000328056,0.002806966,0.007258002,-0.002185163,0.02854924,,,,,,0.038560411,
0.9567,0.7198,1.1061,0.966,1.3958,0.001030738,0.001409155,0.000513807,-0.002189441,-0.007928189,,,,,,-0.017453668,
0.9578,0.7209,1.1068,0.964,1.3849,-0.016406373,-0.01912307,-0.011232167,-0.002193736,0.009917778,,,,,,-0.019378593,
0.9422,0.7072,1.0945,0.962,1.3988,-0.001074259,-0.001674477,0.002347832,0.001959954,0.027190074,,,,,,0.00691654,
0.9413,0.7061,1.0972,0.964,1.437,-0.0008627,0.009794562,0.001794915,0.002992986,-0.000954121,,,,,,0.02767238,
0.9406,0.7131,1.0993,0.967,1.4358,-0.016278946,-0.015264189,-0.017584708,-0.001153174,0.001134609,,,,,,0.010248902,
0.9254,0.7023,1.0801,0.966,1.4376,-0.00498181,-0.012364527,-0.006414761,-0.001154244,-0.009579259,,,,,,-0.014240706,
0.9209,0.6937,1.0733,0.965,1.424,0.000206721,0.004205588,-0.000119048,-0.000119048,-0.009248261,,,,,,0.000319611,
0.9212,0.6967,1.0733,0.965,1.411,-0.010648791,-0.007439272,-0.010274643,-0.002191586,-4.81759E-05,,,,,,-0.016358873,
0.9115,0.6916,1.0624,0.963,1.4111,-0.023377413,-0.021952477,-0.012826126,0.000919374,-0.001961582,,,,,,0.02488144,
0.8903,0.6765,1.0489,0.964,1.4085,0.002688995,0.004611182,-0.001263103,-0.000119048,-0.008851742,,,,,,0.017368154,
0.8928,0.6797,1.0477,0.964,1.3962,0.001449053,0.00532453,0.006753149,0.001955641,0.012629842,,,,,,0.020373832,
0.8942,0.6834,1.0549,0.966,1.414,0.00715002,0.009831201,0.010403277,-0.000119048,0.023077558,,,,,,0.015387434,
0.9007,0.6902,1.066,0.966,1.4468,-0.017327885,-0.02083768,-0.017286027,-0.000119048,-0.014633839,,,,,,-0.004750737,
0.8852,0.6759,1.0477,0.966,1.4258,0.016713307,0.017487107,0.015343394,-0.000119048,0.019238506,,,,,,-0.004229607,
0.9001,0.6878,1.0639,0.966,1.4534,-0.002007727,-0.003172261,0.002982748,-0.000119048,0.010063972,,,,,,0.016990291,
0.8984,0.6857,1.0672,0.966,1.4682,0.013238032,0.011693698,0.004097594,-0.000119048,-0.002843472,,,,,,-0.000417661,
0.9104,0.6938,1.0717,0.966,1.4642,-0.003633986,-0.007758137,0.004733057,-0.001154244,0.021462704,,,,,,0.024234465,
0.9072,0.6885,1.0769,0.965,1.4958,-0.013567019,-0.017112512,-0.008290651,-0.000119048,0.014588801,,,,,,0.013404045,
0.895,0.6768,1.0681,0.965,1.5178,-0.022912344,-0.028635596,-0.027925433,-0.002191586,-0.021729273,,,,,,-0.016792225,
0.8746,0.6575,1.0384,0.963,1.485,-0.000347724,-0.002552508,0.005947979,0.001957796,0.021497114,,,,,,0.00836404,
0.8744,0.6559,1.0447,0.965,1.5171,0.001596414,-0.00027151,0.001125329,0.000917222,0.038441364,,,,,,-0.035846868,
0.8759,0.6558,1.046,0.966,1.5756,-0.008910005,-0.008048294,-0.011400118,0.000916149,-0.017572716,,,,,,0.017160961,
0.8682,0.6506,1.0342,0.967,1.5481,-0.007951344,-0.01026353,-0.018394043,0.000915079,-0.019497641,,,,,,0.018947915,
0.8614,0.644,1.0153,0.968,1.5181,-0.005227011,-0.009901656,-0.004846714,-0.000119048,0.006797493,,,,,,-0.001273669,
0.857,0.6377,1.0105,0.968,1.5286,0.008515725,0.018855392,0.019673134,-0.000119048,0.027553332,,,,,,8.50E-05,
0.8644,0.6498,1.0305,0.968,1.5709,-0.001854355,-0.002889131,0.006576731,0.001947068,0.010129854,,,,,,-0.014112046,
0.8629,0.648,1.0374,0.97,1.587,0.001155724,0.001732804,0.00142327,-0.000119048,-0.014359753,,,,,,-0.006553419,
0.864,0.6492,1.039,0.97,1.5644,-0.015165344,-0.01521455,-0.011572368,-0.001149975,0.000200564,,,,,,-0.003992709,
0.851,0.6394,1.0271,0.969,1.5649,-0.005876979,0.004885644,-0.007713245,0.000912944,-0.01647792,,,,,,-0.035206972,
0.8461,0.6426,1.0193,0.97,1.5393,0.009690668,0.011085434,0.015185573,0.002973736,0.024762392,,,,,,0.006593804,
0.8544,0.6498,1.0349,0.973,1.5776,0.025630016,0.027120103,0.026646823,0.000908702,0.017249107,,,,,,-0.013280689,
0.8764,0.6675,1.0626,0.974,1.605,-0.005481896,-0.004463617,0.006845003,-0.000119048,0.020254784,,,,,,0.005070994,
0.8717,0.6646,1.07,0.974,1.6377,0.006075744,0.007404275,0.014740765,-0.000119048,0.015268386,,,,,,0.013118063,
0.8771,0.6696,1.0859,0.974,1.6629,-0.01334445,-0.019085595,-0.000303227,0.002961035,-0.004869784,,,,,,-0.007968127,
0.8655,0.6569,1.0857,0.977,1.655,0.001614055,0.002925556,-0.002329603,-0.001142589,-0.004348655,,,,,,-0.003012048,
0.867,0.6589,1.0833,0.976,1.648,0.00334116,-0.004823859,0.008835074,-0.000119048,0.016871244,,,,,,-0.001007049,
0.87,0.6558,1.093,0.976,1.676,-0.011498358,-0.014910142,-0.005974491,0.000905543,-0.000536709,,,,,,0.009072581,
0.8601,0.6461,1.0866,0.977,1.6753,0.004299043,0.004833746,0.01828699,0.001928035,0.024115418,,,,,,-0.010989011,
0.8639,0.6493,1.1066,0.979,1.7159,0.024768092,0.026833055,0.029340558,-0.000119048,0.013284997,,,,,,0.008080808,
0.8854,0.6668,1.1392,0.979,1.7389,0.007786984,0.003930143,0.001285447,0.000902403,-0.016911273,,,,,,0.011022044,
0.8924,0.6695,1.1408,0.98,1.7097,0.002458272,0.008245403,0.010925833,-0.000119048,0.008244993,,,,,,0.008919722,
0.8947,0.6751,1.1534,0.98,1.724,-0.005260436,-0.006932853,-0.01494478,-0.000119048,-0.035965915,,,,,,-0.000982318,
0.8901,0.6705,1.1363,0.98,1.6622,0.006846462,0.003311228,0.017041913,0.000901361,0.020095126,,,,,,0.013765978,
0.8963,0.6728,1.1558,0.981,1.6958,0.006798279,0.00493446,0.018828867,-0.001138416,0.0279503,,,,,,-0.015518914,
0.9025,0.6762,1.1777,0.98,1.7434,-0.012750627,-0.013280834,-0.001392717,-0.001139456,-0.008895003,,,,,,-0.002955665,
0.8911,0.6673,1.1762,0.979,1.7281,0.011327479,0.009321983,-3.40281E-05,-0.000119048,-0.000929186,,,,,,-0.009881423,
0.9013,0.6736,1.1763,0.979,1.7267,-0.009217017,-0.013480093,-0.014231094,-0.000119048,-0.018998992,,,,,,-0.000998004,
0.8931,0.6646,1.1597,0.979,1.6941,-0.010308276,-0.013961961,-0.006672467,-0.000119048,0.002832372,,,,,,-0.004995005,
0.884,0.6554,1.1521,0.979,1.6991,-0.022177871,-0.035822435,-0.004111757,0.001923853,0.013182112,,,,,,-0.010040161,
0.8645,0.632,1.1475,0.981,1.7217,-0.025567284,-0.029074744,-0.035326019,0.003958424,-0.043738726,,,,,,0.003042596,
0.8425,0.6137,1.1071,0.985,1.6466,0.002373534,0.006072903,0.006474756,-0.001134276,-0.00479535,,,,,,-0.00598331,
0.8446,0.6175,1.1144,0.984,1.6389,-0.00438142,-0.017932813,-0.013399737,0.003945993,-0.035203556,,,,,,0.004118486,
0.841,0.6065,1.0996,0.988,1.5814,0.011295935,0.026261826,0.010339301,-0.001131193,0.013982381,,,,,,0.004101593,
0.8506,0.6225,1.1111,0.987,1.6037,0.004936207,0.007431153,0.02067116,-0.001132219,0.020583079,,,,,,0.013040063,
0.8549,0.6272,1.1342,0.986,1.6369,-0.002926394,-0.000597364,5.72881E-05,-0.004175843,-0.003723422,,,,,,-0.007521221,
0.8525,0.6269,1.1344,0.982,1.631,-0.009268608,-0.008094801,-0.005320035,-0.000119048,0.002210811,,,,,,0.007361698,
0.8447,0.6219,1.1285,0.982,1.6348,0.004379591,0.019176659,-0.001448246,0.000899282,-0.001464778,,,,,,0.010283577,
0.8485,0.6339,1.127,0.983,1.6326,-0.002829714,-0.009584263,-0.005176723,-0.000119048,-0.001466591,,,,,,0.020160858,
0.8462,0.6279,1.1213,0.983,1.6304,-0.03273545,-0.027989728,-0.038110664,0.000898246,-0.036613159,,,,,,0.005150846,
0.8186,0.6104,1.0787,0.984,1.5709,0.005011663,0.014297728,0.000900698,-0.000119048,-0.008139927,,,,,,0.004183225,
0.8228,0.6192,1.0798,0.984,1.5583,0.002311677,0.007955888,0.000158782,-0.000119048,0.002319507,,,,,,-0.01843366,
0.8248,0.6242,1.0801,0.984,1.5621,0.011883862,0.008211616,0.010620699,0.000897213,0.026575786,,,,,,0.001803714,
0.8347,0.6294,1.0917,0.985,1.6038,-0.00802608,-0.009175292,-0.004790661,0.000896181,-0.002114309,,,,,,-0.020122855,
0.8281,0.6237,1.0866,0.986,1.6006,0.00966238,0.013509299,0.019943533,-0.000119048,0.029869707,,,,,,0.001080847,
0.8362,0.6322,1.1084,0.986,1.6486,-0.00251082,-0.006446159,0.005294161,-0.001133246,0.005400787,,,,,,0.004102786,
0.8342,0.6282,1.1144,0.985,1.6577,-0.007910944,-0.008078296,-0.002272673,-0.001134276,-0.013088825,,,,,,0,
0.8277,0.6232,1.112,0.984,1.6362,-0.016066855,-0.017769882,-0.026288112,0.000897213,-0.033000114,,,,,,0,
0.8145,0.6122,1.0829,0.985,1.5824,0.03474897,0.033203396,0.019458014,-0.000119048,0.001397636,,,,,,-0.004408602,
0.8429,0.6326,1.1041,0.985,1.5848,0.007592425,0.007468686,0.008304102,-0.000119048,-0.015957008,,,,,,-0.012312345,
0.8494,0.6374,1.1134,0.985,1.5597,-0.001060889,-0.001060372,0.001228177,-0.000119048,-0.001401345,,,,,,0.003171132,
0.8486,0.6368,1.1149,0.985,1.5577,-0.001533141,-0.002788646,0.002482083,-0.000119048,0.01605865,,,,,,-0.014279486,
0.8474,0.6351,1.1178,0.985,1.5829,-0.006609489,-0.006102357,-0.01452234,-0.000119048,-0.034865399,,,,,,-0.009713301,
0.8419,0.6313,1.1017,0.985,1.5279,-0.001900732,0.003999438,-0.020088186,-0.000119048,-0.027280511,,,,,,0.015662079,
0.8404,0.6339,1.0797,0.985,1.4864,-0.00285584,0.003982546,-0.006509712,0.000896181,-0.00207007,,,,,,0.00101833,
0.8381,0.6365,1.0728,0.986,1.4835,0.007755908,0.012921015,0.015168052,-0.001133246,0.020238216,,,,,,0.01017294,
0.8447,0.6448,1.0892,0.985,1.5137,0.007931148,0.006084426,0.000523626,-0.001134276,-0.019805908,,,,,,0,
0.8515,0.6488,1.0899,0.984,1.4839,-0.007165436,-0.010908197,-0.001587072,-0.001135308,-0.001736407,,,,,,-0.001007049,
0.8455,0.6418,1.0883,0.983,1.4815,0.009342809,0.01016453,0.010907324,-0.000119048,0.015405758,,,,,,-0.014112903,
0.8535,0.6484,1.1003,0.983,1.5045,0.023548205,0.018233821,0.010423532,0.000898246,0.002805512,,,,,,0.001022495,
0.8737,0.6603,1.1119,0.984,1.5089,0.000453231,-0.000270494,0.009144375,-0.001135308,0.015057571,,,,,,-0.001,
0.8742,0.6602,1.1222,0.983,1.5318,0.015552423,0.008817638,0.004960261,0.00191554,0.00738846,,,,,,0.001001001,
0.8879,0.6661,1.1279,0.985,1.5433,-0.001470551,0.004084525,-0.004552065,-0.000119048,-0.012819106,,,,,,-0.001,
0.8867,0.6689,1.1229,0.985,1.5237,-0.001134047,-0.004155525,0.007272528,0.001911409,0.006181405,,,,,,-0.001001001,
0.8858,0.6662,1.1312,0.987,1.5333,-0.017278677,-0.022334599,-0.007367987,-0.000119048,-0.002271268,,,,,,0,
0.8706,0.6514,1.123,0.987,1.53,0.001259312,0.003872356,-0.000653331,0.000894124,-0.007635387,,,,,,0.001002004,
0.8718,0.654,1.1224,0.988,1.5185,-0.003560204,-0.004706204,-0.001366375,0.001905244,0.006005417,,,,,,0,
0.8688,0.651,1.121,0.99,1.5278,-0.00034925,0.000495392,0.003449195,-0.000119048,0.006819033,,,,,,0,
0.8686,0.6514,1.125,0.99,1.5384,-0.016812577,-0.015931145,-0.016030159,-0.000119048,-0.009804435,,,,,,0.001001001,
0.8541,0.6411,1.1071,0.99,1.5235,0.004212998,0.003156572,-0.004725678,-0.000119048,-0.020007462,,,,,,0,
0.8578,0.6432,1.102,0.99,1.4932,-0.001168243,0.002834932,-0.004656253,-0.000119048,-0.007284866,,,,,,0,
0.8569,0.6451,1.097,0.99,1.4825,-0.001752844,0.00112107,-0.011422603,-0.000119048,-0.005043162,,,,,,-0.004478089,
0.8555,0.6459,1.0846,0.99,1.4752,-0.01040543,-0.011885575,-0.021878222,-0.000119048,-0.02079421,,,,,,0.013387598,
0.8467,0.6383,1.061,0.99,1.4447,-0.015236563,-0.009832349,-0.030562026,0.000891053,-0.026352868,,,,,,-0.001056859,
0.8339,0.6321,1.0287,0.991,1.4068,0.010793532,0.015543031,0.014656883,-0.000119048,0.00713145,,,,,,0.003257329,
0.843,0.642,1.0439,0.991,1.417,0.000236824,-0.00743992,0.007257138,-0.000119048,0.012724989,,,,,,0.001082251,
0.8433,0.6373,1.0516,0.991,1.4352,-0.001186283,0.0005086,0.008344246,0.000890034,0.014373706,,,,,,-0.004257086,
0.8424,0.6377,1.0605,0.992,1.456,0.000237078,-0.002157624,0.005067185,0.000889017,0.011007326,,,,,,0.004692388,
0.8427,0.6364,1.066,0.993,1.4722,-0.009256344,-0.007347206,-0.017848879,0.000888002,-0.020021235,,,,,,-0.00363259,
0.835,0.6318,1.0471,0.994,1.4429,-0.000119048,-0.00296805,0.001026975,0.000886989,-0.007811888,,,,,,0.0040625,
0.835,0.63,1.0483,0.995,1.4318,-0.00083761,0.002261905,-0.010135264,0.004906078,-0.016322428,,,,,,0.010063285,
0.8344,0.6315,1.0378,1,1.4086,0.021333493,0.01951674,0.025801168,-0.001119048,0.015499297,,,,,,-0.000102712,
0.8523,0.6439,1.0647,0.999,1.4306,-0.002465639,3.6256E-05,-0.001527895,0.000881953,-0.000748154,,,,,,-0.001129944,
0.8503,0.644,1.0632,1,1.4297,-0.001059892,0.00050207,-0.000965549,-0.001119048,0.00176946,,,,,,0.013728182,
0.8495,0.6444,1.0623,0.999,1.4324,-0.013067841,-0.014551077,-0.01875785,-0.001120049,-0.018689279,,,,,,0.009157155,
0.8385,0.6351,1.0425,0.998,1.4058,0.000954298,0.004604618,-0.00136605,-0.000119048,-0.021316942,,,,,,-0.013291584,
0.8394,0.6381,1.0412,0.998,1.376,-0.014414973,-0.01124583,-0.005497457,0.000882956,0.001625138,,,,,,-0.009649634,
0.8274,0.631,1.0356,0.999,1.3784,0.000122673,0.00019791,0.002681261,-0.000119048,0.012721927,,,,,,-0.031388962,
0.8276,0.6312,1.0385,0.999,1.3961,0.009426627,0.004158519,0.008643591,-0.000119048,0.010410284,,,,,,0.01026195,
0.8355,0.6339,1.0476,0.999,1.4108,-0.002034069,0.00066972,-0.000119048,0.000881953,0.008953819,,,,,,-0.017945037,
0.8339,0.6344,1.0476,1,1.4236,0.008395163,0.011230259,0.011049337,-0.000119048,0.02067331,,,,,,0.005896613,
0.841,0.6416,1.0593,1,1.4532,0.00356704,0.006427087,0.010642776,-0.000119048,0.018942334,,,,,,-0.00762066,
0.8441,0.6458,1.0707,1,1.4809,-0.004147006,-0.003525675,-0.002453969,0.000880952,-0.010855762,,,,,,0.020149646,
0.8407,0.6436,1.0682,1.001,1.465,0.010229471,0.018526074,0.011302035,0.001878954,0.024659109,,,,,,0.001415428,
0.8494,0.6556,1.0804,1.003,1.5013,-0.006594207,-0.006525393,-0.01039302,0.00187497,-0.018569724,,,,,,0.011050434,
0.8439,0.6514,1.0693,1.005,1.4736,0.000710435,0.003258293,0.001844854,0.000875977,0.003138281,,,,,,0.005083561,
0.8446,0.6536,1.0714,1.006,1.4784,-0.003079029,-0.005780002,-0.001892428,0.00286306,0.000963203,,,,,,0.005626857,
0.8421,0.6499,1.0695,1.009,1.48,-0.010212861,-0.014582811,-0.0088147,0.000872033,0.001164736,,,,,,0.001823211,
0.8336,0.6405,1.0602,1.01,1.4819,0.010677497,0.011434426,0.011293893,-0.001109147,0.025253785,,,,,,-0.007530593,
