0.6322,1.205,NaN,1.1084,1.6486
0.6282,1.219,NaN,1.1144,1.6577
0.6232,1.212,1.031,1.112,1.6362
0.6122,1.217,1.0395,1.0829,1.5824
0.6326,1.204,NaN,1.1041,1.5848
0.6374,1.193,1.0311,1.1134,1.5597
0.6368,1.196,1.0354,1.1149,1.5577
0.6351,1.182,1.0282,1.1178,1.5829
0.6313,1.176,1.0269,1.1017,1.5279
0.6339,1.178,1.0321,1.0797,1.4864
0.6365,1.186,1.0406,1.0728,1.4835
0.6448,1.207,NaN,1.0892,1.5137
0.6488,1.209,1.0503,1.0899,1.4839
0.6418,1.2,1.0497,1.0883,1.4815
0.6484,1.169,NaN,1.1003,1.5045
0.6603,1.168,1.0295,1.1119,1.5089
0.6602,1.187,1.0401,1.1222,1.5318
0.6661,1.151,1.0189,1.1279,1.5433
0.6689,1.138,1.0092,1.1229,1.5237
0.6662,1.147,1.0178,1.1312,1.5333
0.6514,1.152,1.0254,1.123,1.53
0.654,1.167,1.036,1.1224,1.5185
0.651,1.167,1.0374,1.121,1.5278
0.6514,NaN,1.0374,1.125,1.5384
0.6411,1.176,1.0409,1.1071,1.5235
0.6432,1.185,NaN,1.102,1.4932
0.6451,1.175,NaN,1.097,1.4825
0.6459,1.185,1.0447,1.0846,1.4752
0.6383,1.166,1.0361,1.061,1.4447
0.6321,1.17,NaN,1.0287,1.4068
0.642,1.179,1.0439,1.0439,1.417
0.6373,1.182,1.0474,1.0516,1.4352
0.6377,1.189,1.0473,1.0605,1.456
0.6364,1.173,NaN,1.066,1.4722
0.6318,1.17,1.044,1.0471,1.4429
0.63,1.169,1.043,1.0483,1.4318
0.6315,1.174,1.045,1.0378,1.4086
0.6439,1.194,1.0558,1.0647,1.4306
0.644,1.194,1.0566,1.0632,1.4297
0.6444,1.189,1.0521,1.0623,1.4324
0.6351,1.179,1.0421,1.0425,1.4058
0.6381,1.186,1.0455,1.0412,1.376
0.631,1.196,1.0496,1.0356,1.3784
0.6312,1.191,1.0425,1.0385,1.3961
0.6339,1.202,1.0515,1.0476,1.4108
0.6344,1.208,1.0543,1.0476,1.4236
0.6416,1.217,1.0591,1.0593,1.4532
0.6458,NaN,NaN,1.0707,1.4809
0.6436,1.232,1.0654,1.0682,1.465
0.6556,1.229,1.0645,1.0804,1.5013
0.6514,1.236,1.0704,1.0693,1.4736
0.6536,1.237,1.0722,1.0714,1.4784
0.6499,1.235,1.0728,1.0695,1.48
0.6405,1.238,1.0747,1.0602,1.4819
0.6479,1.25,1.082,1.0723,1.5195
0.6443,1.254,1.0857,1.0685,1.514
0.6443,1.252,1.0842,1.0628,1.4874
0.653,1.253,1.0834,1.0748,1.5186
0.6534,1.253,1.0806,1.0799,1.5336
0.6518,1.243,1.0733,1.078,1.5297
0.6602,1.246,1.0764,1.0893,1.5507
0.6616,1.248,1.0778,1.0959,1.5649
0.6534,1.248,1.0793,1.0865,1.5441
0.6489,1.256,1.0881,1.081,1.5292
0.6383,1.254,1.0891,1.0528,1.4812
0.6412,1.255,1.0908,1.0626,1.4964
0.64,1.256,1.0911,1.07,1.5263
0.6431,1.254,1.0841,1.077,1.5353
0.6424,1.263,1.0893,1.0702,1.5236
0.6498,1.262,1.0875,1.0837,1.5543
0.6556,1.268,1.0896,1.0916,1.5565
0.6567,1.269,1.0877,1.1017,1.5737
0.6511,1.284,1.0947,1.1092,1.5817
0.6536,1.286,1.0949,1.1171,1.5906
0.6574,1.295,1.1017,1.1284,1.5935
0.6584,NaN,NaN,1.1246,1.5815
0.6587,1.292,1.0987,1.1274,1.561
0.66,1.276,1.0908,1.1345,1.5795
0.6486,1.285,1.0948,1.1189,1.5507
0.6476,1.278,1.0881,1.1189,1.5276
0.6528,1.286,1.0903,1.1324,1.5226
0.6631,1.294,1.0956,1.1495,1.5313
0.6663,1.289,1.0935,1.1504,1.5029
0.6621,1.295,1.0989,1.1417,1.4778
0.6583,1.279,1.0866,1.1331,1.4714
0.6669,1.298,1.0976,1.1363,1.4637
0.6678,1.296,1.0946,1.1328,1.465
0.6746,1.305,1.1,1.1477,1.4897
0.6756,1.313,1.1025,1.1403,1.4489
0.6887,1.312,1.103,1.1396,1.4253
0.6959,1.307,1.098,1.1495,1.4407
0.7151,1.308,1.0987,1.1714,1.4724
0.7215,1.305,1.0935,1.1826,1.4914
0.7171,1.311,1.0943,1.1849,1.5036
0.7296,1.286,1.0729,1.1967,1.5055
0.7233,1.282,1.0698,1.1836,1.4851
0.7347,1.29,1.0771,1.2028,1.4894
0.7328,1.279,1.0666,1.2087,1.5235
0.7324,1.28,1.0673,1.2167,1.529
0.7215,1.275,1.0615,1.2048,1.5249
0.7209,1.283,1.0718,1.212,1.542
0.7297,1.289,1.0743,1.2303,1.5643
0.7264,1.287,1.0726,1.2366,1.5628
0.7271,1.302,1.0803,1.2372,1.5494
0.7188,1.309,1.0852,1.2292,1.5449
0.7282,1.315,1.0851,1.2433,1.558
0.7329,1.325,1.0941,1.2601,1.5974
0.732,1.332,1.1001,1.2639,1.6057
0.7306,1.333,1.1034,1.264,1.5958
0.7266,1.336,1.1076,1.2637,1.6183
0.734,1.338,1.1053,1.2711,1.6331
0.7251,1.344,1.1111,1.2613,1.6137
0.7141,1.345,1.1125,1.2391,1.5784
0.715,1.346,1.1125,1.2429,1.588
0.7065,1.343,1.1105,1.2317,1.5703
0.7148,1.349,1.1144,1.2447,1.5921
0.7228,NaN,NaN,1.2669,1.6223
0.7334,1.354,1.1143,1.2861,1.6353
0.741,1.346,1.1139,1.2952,1.6487
0.7461,1.343,1.1117,1.3062,1.668
0.7501,1.352,1.1179,1.3113,1.6619
0.749,1.339,1.1041,1.3211,1.6661
0.742,1.348,1.1065,1.3234,1.6778
0.7396,1.348,1.1082,1.322,1.6864
0.7425,1.34,1.1018,1.3365,1.6983
0.7396,1.327,1.1007,1.3506,1.7006
0.7229,1.339,1.1091,1.305,1.644
0.7294,1.341,1.1103,1.3165,1.6502
0.7315,1.351,1.1165,1.3257,1.6626
0.7343,1.349,1.1154,1.3368,1.6714
0.7222,1.337,1.1068,1.3187,1.6546
0.7289,1.334,1.1002,1.3355,1.6732
0.7429,1.348,1.1087,1.3527,1.6908
0.7402,1.32,1.0915,1.3528,1.6812
0.7374,1.335,1.1011,1.3576,1.6842
0.7367,1.334,1.0988,1.371,1.6999
0.736,1.335,1.0956,1.3819,1.7151
0.7449,1.331,1.0933,1.4036,1.7328
0.7488,1.307,1.0702,1.4065,1.7373
0.7495,1.275,1.058,1.4003,1.7301
0.7474,1.255,1.0401,1.4004,1.7237
0.7475,1.255,1.0413,1.3958,1.7138
0.7536,1.248,1.0331,1.4018,1.7208
0.7429,1.239,1.0324,1.3789,1.7015
0.7443,1.256,1.046,1.3661,1.6848
0.7476,1.273,1.056,1.3852,1.7077
0.7389,1.304,1.0762,1.3725,1.6918
0.7346,1.297,1.0689,1.3561,1.6779
0.7283,1.317,1.0823,1.3363,1.6495
0.725,1.326,1.09,1.3417,1.6493
0.7119,1.326,1.088,1.3515,1.6645
0.7294,1.344,1.1005,1.3839,1.6964
0.7438,1.339,1.0986,1.4027,1.7049
0.7442,1.343,1.1066,1.4029,1.7006
0.7578,1.361,1.1196,1.4011,1.6873
0.7599,1.366,1.1205,1.4129,1.705
0.7624,1.363,1.1176,1.4058,1.6902
0.7631,1.361,1.1236,1.4035,1.686
0.7641,1.367,1.1293,1.4117,1.7075
0.766,1.366,1.1304,1.3983,1.6968
0.7846,1.366,1.1299,1.4132,1.6884
0.7724,1.37,1.1313,1.3712,1.6307
0.7864,1.373,1.1311,1.3947,1.6462
0.7801,1.379,1.1314,1.3824,1.6115
0.7798,1.383,1.1314,1.379,1.6098
0.776,1.379,1.1324,1.3926,1.6417
0.7695,1.389,1.1387,1.3952,1.6524
0.7674,1.382,1.1365,1.4001,1.6763
0.7669,1.389,1.1391,1.3971,1.6645
0.78,1.391,1.1445,1.4126,1.6752
0.8115,1.402,1.1483,1.4357,1.6782
0.8248,1.402,1.1466,1.4573,1.714
0.832,1.411,1.1493,1.4644,1.7269
0.8447,NaN,NaN,1.4749,1.7365
0.8524,1.417,1.1463,1.4732,1.7443
0.8616,1.401,1.1388,1.4627,1.7248
0.8916,1.406,1.1454,1.4822,1.7388
0.9181,1.41,1.1508,1.4994,1.7804
0.9582,1.41,1.1501,1.5311,1.7988
0.9637,1.409,1.1514,1.4979,1.7562
1.0177,1.395,1.1415,1.5198,1.7395
0.982,1.4,1.1405,1.4586,1.6726
1.0251,1.376,1.121,1.5088,1.7454
1.0211,1.381,1.1254,1.531,1.7612
1.0213,1.367,1.1077,1.5415,1.7994
1.0279,1.352,1.1006,1.5656,1.8355
1.0485,1.331,1.0917,1.5716,1.8269
1.0596,1.354,1.1132,1.5574,1.8209
1.0463,1.39,1.1412,1.5574,1.8101
1.0458,1.394,1.1466,1.5482,1.7705
1.0352,1.398,1.1511,1.4872,1.6872
1.0285,1.394,1.1535,1.4561,1.6645
0.9979,1.396,1.1536,1.4752,1.6888
1.0202,NaN,NaN,1.5037,1.699
1.055,1.405,1.1562,1.5199,1.7061
1.0521,1.405,1.1584,1.5045,1.6673
1.047,1.395,1.1532,1.4786,1.6252
1.0776,1.38,1.1406,1.4918,1.6373
1.1197,1.357,1.1205,1.518,1.6298
1.1195,1.341,1.1105,1.5354,1.711
1.1214,1.358,1.1239,1.5377,1.6928
1.0996,1.384,1.1446,1.5254,1.7122
1.0863,1.375,1.1346,1.5157,1.7239
1.0781,1.359,1.1241,1.4943,1.7597
1.0828,1.356,1.1206,1.5144,1.776
1.0717,1.35,1.1144,1.5074,1.7616
1.0978,1.332,1.1037,1.5266,1.7596
1.0939,1.349,1.1183,1.5466,1.8175
1.0125,NaN,NaN,1.4808,1.8069
1.0316,1.359,1.121,1.534,1.8838
1.0699,1.367,1.1272,1.573,1.9074
1.0783,1.392,1.1439,1.5952,1.9303
1.0794,1.396,1.1393,1.5799,1.8795
1.1071,1.396,1.143,1.6154,1.9252
1.0864,1.36,1.1277,1.6202,1.9294
1.0705,1.349,1.1107,1.6114,1.9159
1.061,1.362,1.1226,1.6005,1.8937
1.0502,1.353,1.1084,1.5812,1.8602
1.0255,1.366,1.1231,1.5746,1.878
1.0459,1.379,1.1389,1.602,1.9342
1.0375,1.377,1.1334,1.5952,1.9399
1.0279,1.39,1.1462,1.5869,1.9571
1.0047,1.379,1.1409,1.5534,1.9102
1.018,1.376,1.1367,1.545,1.8862
1.0382,1.396,1.1485,1.5661,1.9281
1.0478,1.402,1.1492,1.5832,1.9553
1.0518,1.419,1.1608,1.5943,1.9726
1.0641,1.429,1.1648,1.6189,2.0122
1.0695,NaN,1.1648,1.6469,2.09
1.0859,1.431,1.1674,1.6584,2.0884
1.0722,1.45,1.1761,1.6569,2.07
1.0976,1.456,1.1745,1.6745,2.0744
1.0935,1.452,1.1727,1.6882,2.1261
1.111,1.467,1.1805,1.722,2.1898
1.0787,1.459,1.1757,1.7161,2.1622
1.0916,1.454,1.1703,1.7417,2.2147
1.0807,1.457,1.1718,1.7413,2.2199
1.0707,1.439,1.1555,1.7201,2.1511
1.0791,1.444,1.1606,1.7422,2.1975
1.0805,1.417,1.1414,1.7601,2.2531
1.0809,1.412,1.1398,1.7563,2.2425
1.089,1.422,1.1548,1.7555,2.2234
1.0962,1.414,1.1472,1.775,2.2787
1.1213,1.432,1.1631,1.8272,2.3588
1.1427,1.433,1.1587,1.8555,2.3527
1.1736,1.448,1.1722,1.8863,2.4014
1.1708,1.447,1.1646,1.9016,2.4026
1.1876,1.459,1.1757,1.9209,2.4351
1.2072,1.453,1.1727,1.9674,2.5218
1.1938,1.447,1.1647,1.9755,2.5917
1.1905,1.413,1.1481,1.9976,2.6206
1.1962,1.407,1.1447,1.9835,2.5172
1.2136,1.414,1.148,2.0063,2.5518
1.2534,1.431,1.1621,2.0313,2.5139
1.2475,1.416,1.1524,2.0334,2.5621
1.2694,1.409,1.1483,2.0819,2.6368
1.2685,1.41,1.1516,2.1198,2.711
1.278,NaN,NaN,2.153,2.7448
1.3016,1.416,1.1549,2.2047,2.7936
1.3201,1.427,1.1594,2.189,2.7202
1.3169,1.436,1.1644,2.1716,2.732
1.3258,1.442,1.171,2.2293,2.7924
1.329,1.439,1.1665,2.277,2.8195
1.3187,1.435,1.1687,2.2762,2.8
1.2771,1.443,1.1733,2.1874,2.6775
1.3015,1.438,1.1721,2.2182,2.7266
1.3294,1.414,1.1581,2.2379,2.7075
1.3105,1.436,1.1683,2.1987,2.6693
1.3637,1.442,1.168,2.278,2.8211
1.3951,1.45,1.174,2.3375,2.8983
1.3885,1.457,1.1768,2.3628,2.9777
1.3741,1.476,1.1786,2.367,3.0103
1.3974,1.471,1.1732,2.3937,3.0258
1.3901,1.467,1.1764,2.3261,2.966
1.396,1.457,1.1711,2.3732,3.087
1.3918,1.431,1.1588,2.3872,3.1521
1.3893,1.455,1.1757,2.3967,3.1356
1.3247,1.432,1.1622,2.3106,3.0652
1.3018,1.422,1.1569,2.2784,3.131
1.3009,1.429,1.1607,2.2284,3.085
1.3256,1.448,1.1768,2.312,3.2699
1.3598,1.441,1.1706,2.4122,3.4599
1.3605,1.436,1.1677,2.4647,3.5717
1.3673,1.437,1.167,2.4868,3.508
1.3649,1.458,1.1791,2.4839,3.4521
1.332,1.458,1.1799,2.4645,3.4564
1.3249,1.465,1.1833,2.5096,3.6009
1.3815,1.462,1.1832,2.5719,3.6493
1.3807,1.463,1.1827,2.6148,3.7394
1.4201,1.471,1.1858,2.7114,3.8721
1.4399,1.47,1.183,2.7562,3.8555
1.4779,NaN,NaN,2.8296,3.7993
1.5197,1.453,1.1726,2.9236,3.959
1.5125,1.477,1.1839,2.9583,3.9679
1.4198,1.472,1.1827,2.7807,3.7515
1.4303,1.463,1.1751,2.8092,3.8695
1.497,1.466,1.1778,2.956,4.0611
1.5209,1.461,1.1769,3.0693,4.2615
1.5329,1.464,1.1792,3.0958,4.3485
1.5349,1.455,1.1692,3.0948,4.3009
1.5641,1.453,1.1677,3.1456,4.2356
1.5923,1.441,1.1613,3.1136,4.0335
1.5725,1.44,1.1613,3.1088,4.0368
1.5753,1.458,1.1752,3.1667,4.1777
1.5793,1.458,1.1773,3.2103,4.2056
1.5948,1.448,1.1693,3.263,4.2437
1.5696,1.442,1.1639,3.2017,4.0149
1.5235,1.448,1.1703,3.0742,3.8944
1.5375,1.453,1.1725,3.1375,4.0618
1.4907,1.471,1.1836,3.0347,3.8029
1.4035,1.465,1.1768,2.8259,3.5927
1.4558,1.476,1.185,2.8406,3.6785
1.4846,1.468,1.1771,2.9027,3.6689
1.4496,1.465,1.1737,2.7997,3.4712
1.3432,1.456,1.1732,2.5626,3.1553
1.3062,1.424,1.1492,2.3899,2.9006
1.3905,1.428,1.1517,2.5073,3.0843
1.323,1.439,1.1601,2.3679,2.9706
1.2738,1.441,1.16,2.2066,2.846
1.1916,NaN,NaN,2.0718,2.7955
1.2189,1.436,1.1558,2.0423,2.6701
1.1678,1.439,1.1625,1.9067,2.5055
1.0823,1.414,1.1437,1.8608,2.5198
1.1705,1.414,1.1457,1.9448,2.6061
1.2519,1.435,1.1599,2.0432,2.7259
1.2992,1.458,1.1762,2.1705,2.8995
1.2516,1.468,1.1819,2.215,2.9473
1.1895,1.47,1.182,2.0878,2.7956
1.2063,1.49,1.1916,2.1378,2.8436
1.2578,1.511,1.1932,2.2557,3.0235
1.2525,1.517,1.1945,2.2904,3.0978
1.2495,1.514,1.1895,2.3207,3.133
1.2464,1.497,1.1861,2.3501,3.1458
1.2744,1.493,1.1795,2.4223,3.226
1.253,1.478,1.1668,2.3852,3.1433
1.1416,1.466,1.1599,2.2057,2.8962
1.1612,1.479,1.1738,2.1632,2.7806
1.1886,1.485,1.1825,2.2679,2.9127
1.1453,1.492,1.1829,2.2057,2.7638
1.164,1.489,1.1803,2.1863,2.7445
1.193,1.486,1.1768,2.1331,2.5858
1.2186,1.483,1.1742,2.2483,2.7573
1.197,1.494,1.1785,2.2194,2.7077
1.1849,1.473,1.1696,2.2063,2.6865
1.2043,1.47,1.1661,2.2696,2.7997
1.2484,1.487,1.1807,2.3787,2.949
1.253,1.495,1.1906,2.3895,2.9391
1.2327,1.521,1.2107,2.362,2.8511
1.2532,1.534,1.2224,2.4186,2.925
1.2543,1.537,1.2265,2.4448,2.9106
1.2545,1.548,1.2328,2.4999,2.9014
1.1736,1.541,1.2297,2.3131,2.7145
1.1947,1.53,1.2194,2.3653,2.7905
1.1587,1.487,1.1925,2.2852,2.7201
1.1015,1.426,1.1543,2.1629,2.5293
1.0124,1.374,1.1081,1.989,2.3131
0.9511,1.37,1.0963,1.8384,2.1291
0.9512,1.438,1.1399,1.7691,2.0139
0.9913,1.473,1.1682,1.8316,2.0917
1.0312,1.473,1.1672,1.9428,2.2292
1.0293,1.453,1.1558,1.8672,2.1339
1.0298,1.405,1.1196,1.748,2.0135
1.0315,1.44,1.1377,1.7345,1.9749
0.9989,NaN,NaN,1.7462,2.0182
1.0192,1.456,1.1499,1.8168,2.1389
1.0378,1.439,1.134,1.8683,2.218
1.0178,1.456,1.1423,1.8379,2.1797
1.0175,1.464,1.1468,1.854,2.2043
0.9695,1.459,1.1419,1.7289,2.0232
0.9325,1.475,1.1557,1.6331,1.8951
0.9807,1.484,1.1665,1.7429,2.0467
0.9555,1.484,1.1627,1.7107,2.0543
0.9599,1.462,1.1431,1.7327,2.1156
0.9744,1.467,1.1494,1.7948,2.2313
0.9837,1.448,1.136,1.8084,2.2346
0.9676,1.449,1.1345,1.7879,2.2368
0.9711,1.445,1.131,1.8139,2.2724
0.9452,1.433,1.1304,1.7546,2.174
0.9498,1.391,1.1008,1.7866,2.2917
0.9323,1.383,1.101,1.7533,2.2644
0.9395,1.414,1.1211,1.7591,2.2436
0.974,1.468,1.1737,1.8304,2.3656
0.984,1.475,1.1744,1.8583,2.3953
1.0198,1.477,1.1742,1.9306,2.5088
1.0174,1.463,1.163,1.9553,2.5374
1.0015,1.465,1.1607,1.9337,2.4947
1.0248,1.488,1.178,1.9933,2.6082
1.036,1.496,1.1839,2.0274,2.6589
1.0425,1.505,1.1858,2.0275,2.641
1.0504,1.5,1.1856,2.0614,2.7298
1.0109,1.488,1.1762,1.9338,2.539
1.0291,1.517,1.1964,2.008,2.6684
1.0527,1.558,1.2112,2.0583,2.7553
1.0574,1.559,1.2079,2.0738,2.7444
1.0496,1.561,1.2038,2.0876,2.7878
1.0343,1.574,1.2189,2.0362,2.7007
1.0426,1.573,1.2195,2.0541,2.7026
1.0427,1.564,1.2117,2.0476,2.6953
1.0243,1.573,1.2194,2.0058,2.6431
1.0234,1.581,1.2257,2.0017,2.6407
1.0776,1.582,1.2223,2.1023,2.8136
1.1029,1.579,1.2218,2.1044,2.7916
1.1303,1.582,1.223,2.1533,2.8987
1.1418,1.567,1.2133,2.1811,2.9662
1.1355,1.564,1.2159,2.1895,2.992
1.1369,1.563,1.2121,2.2212,3.0569
1.124,1.548,1.1955,2.2203,3.0323
1.1135,1.521,1.1826,2.1876,2.9461
1.1184,1.544,1.202,2.2309,3.0365
1.1208,1.544,1.2006,2.2105,2.9483
1.1156,1.574,1.2209,2.1744,2.8868
1.1276,1.574,1.2195,2.2298,3.0021
1.1262,1.584,1.2241,2.2551,3.0327
1.1149,1.582,1.2241,2.237,3.0006
1.1208,1.581,1.226,2.2526,3.0489
1.1252,1.582,1.2257,2.2882,3.1354
1.1234,NaN,NaN,2.2739,3.0656
1.0581,1.586,1.2273,2.1298,2.8665
1.0652,1.582,1.2224,2.1392,2.8896
1.0986,1.6,1.2357,2.1494,2.8696
1.1631,1.589,1.2223,2.1387,2.8226
1.1757,1.563,1.2052,2.186,2.9223
1.1642,1.596,1.2273,2.1695,2.9031
1.1578,1.592,1.2213,2.1945,2.9516
1.1294,1.595,1.215,2.1375,2.9019
1.1525,1.572,1.2067,2.1292,2.8757
1.15,1.581,1.2113,2.123,2.9033
1.1564,1.549,1.1902,2.1067,2.8768
1.1869,1.563,1.1982,2.1501,2.9169
1.1893,1.574,1.2122,2.1669,2.9552
1.175,1.598,1.231,2.1759,2.9729
1.2184,1.579,1.2149,2.2297,3.0486
1.2362,1.552,1.1944,2.2247,3.0421
1.2833,1.566,1.2028,2.2503,3.041
1.2912,1.576,1.2135,2.27,3.0498
1.2963,1.588,1.2281,2.2459,2.9903
1.2755,1.587,1.2266,2.24,3.0028
1.277,NaN,NaN,2.2514,3.0004
1.2447,1.586,1.2237,2.1971,2.9363
1.2629,1.613,1.239,2.2178,2.9511
1.261,1.6,1.2307,2.2369,2.9825
1.2458,1.581,1.2199,2.2013,2.9152
1.1606,1.551,1.2033,2.0185,2.6863
1.1689,1.549,1.2081,1.9906,2.6103
1.1864,1.539,1.1952,2.0415,2.6635
1.1142,1.499,1.1725,1.8681,2.4457
1.1357,1.487,1.1596,1.8986,2.4384
1.0849,1.491,1.1603,1.7709,2.292
1.093,1.508,1.1692,1.7732,2.3342
1.0805,1.457,1.1406,1.7118,2.2432
1.0997,1.486,1.1594,1.7697,2.366
1.068,1.444,1.1349,1.7029,2.2998
1.0708,NaN,NaN,1.7278,2.3669
1.1005,1.443,1.1345,1.7908,2.439
1.0848,1.439,1.1212,1.7737,2.3986
1.0597,1.441,1.127,1.7031,2.2989
1.068,1.482,1.1495,1.731,2.3392
1.0736,1.459,1.1312,1.7492,2.3493
1.0234,1.473,1.1469,1.62,2.1697
1.0171,1.434,1.1343,1.5984,2.1734
1.0016,1.454,1.1404,1.5298,2.074
1.0281,1.487,1.1683,1.5869,2.1699
1.0182,1.49,1.1681,1.5665,2.1683
1.0357,1.456,1.146,1.621,2.2605
1.0332,1.45,1.152,1.6278,2.2764
1.0411,1.447,1.152,1.6603,2.317
1.0331,1.394,1.1293,1.6437,2.2829
1.0232,NaN,NaN,1.6447,2.3056
1.0493,1.419,1.1361,1.7126,2.4036
1.0577,1.455,1.1568,1.7325,2.4189
1.0558,1.436,1.15,1.7284,2.3906
1.056,1.441,1.1506,1.7349,2.4136
1.0759,1.464,1.1666,1.7709,2.4529
1.0688,1.442,1.1541,1.7612,2.4212
1.0745,1.456,1.1599,1.7729,2.4045
1.0225,1.471,1.1735,1.6322,2.2145
1.0327,1.469,1.1716,1.6389,2.1888
1.005,1.46,1.1642,1.5525,2.0391
1.0239,1.505,1.1908,1.5884,2.1007
1.0659,1.508,1.1975,1.6697,2.1937
1.0651,1.503,1.2003,1.6767,2.1818
1.072,1.501,1.202,1.6315,2.0701
1.0786,1.488,1.1999,1.6695,2.1215
1.072,1.473,1.1854,1.6729,2.1758
1.0563,1.485,1.1926,1.6301,2.141
1.0521,1.483,1.1932,1.6041,2.1035
1.0523,1.504,1.2088,1.6018,2.1023
1.0681,1.506,1.2074,1.6556,2.1996
1.0647,1.509,1.2082,1.6418,2.1699
1.0585,1.524,1.2167,1.6197,2.1472
1.0733,1.518,1.2208,1.6731,2.2693
1.0904,1.514,1.2199,1.7323,2.3703
1.1154,1.524,1.2248,1.7758,2.425
1.107,1.531,1.2266,1.7688,2.4189
1.1103,1.518,1.2181,1.7814,2.4606
1.0993,1.524,1.2215,1.7523,2.4158
1.1069,NaN,NaN,1.7691,2.4119
1.1018,1.523,1.2235,1.7577,2.3934
1.0905,1.543,1.2312,1.7239,2.341
1.1116,1.546,1.2326,1.7867,2.449
1.1115,1.538,1.2257,1.7922,2.4399
1.1066,1.554,1.233,1.783,2.4061
1.1189,1.535,1.2182,1.8304,2.4887
1.1205,1.562,1.233,1.841,2.5078
1.1048,1.537,1.2173,1.8139,2.4548
1.0976,1.538,1.2211,1.7961,2.4347
1.1102,1.53,1.2161,1.8359,2.4929
1.1061,1.542,1.2272,1.8209,2.4719
1.1179,1.562,1.2392,1.8481,2.5049
1.1236,1.569,1.2452,1.8646,2.5383
1.122,1.565,1.2443,1.8591,2.5221
1.1074,1.57,1.2499,1.8289,2.4742
1.1094,1.559,1.2521,1.8361,2.4818
1.087,1.557,1.2508,1.7525,2.3419
1.0848,1.562,1.2485,1.7385,2.3037
1.0924,1.541,1.2504,1.7496,2.3331
1.0907,1.546,1.2523,1.7404,2.3222
1.0963,1.533,1.2501,1.7602,2.3538
1.0943,1.52,1.2513,1.7519,2.3439
1.0912,1.505,1.2421,1.7441,2.3534
1.0946,1.489,1.2288,1.7432,2.3354
1.1188,1.488,1.2271,1.796,2.4215
1.1142,1.487,1.2271,1.7972,2.4147
1.1158,1.491,1.2304,1.8071,2.429
1.0911,1.499,1.2358,1.7378,2.3254
1.0768,1.501,1.2348,1.6739,2.2425
1.0814,1.525,1.2525,1.6726,2.2431
1.089,1.509,1.2407,1.6685,2.222
1.089,1.497,1.2358,1.6692,2.2213
