Date,Open,High,Low,Close,Volume,Adj Close
2007-04-25,110.679989,112.449989,110.549995,112.070011,150300,32.373379
2007-04-24,110.129997,110.640003,109.589996,110.000015,165000,31.775424
2007-04-23,109.940014,111.099987,109.940014,110.430004,138600,31.899634
2007-04-20,109.749985,110.240009,109.340012,110.240009,108900,31.844751
2007-04-19,108.699989,109.02,108.450005,108.860012,125100,31.446114
2007-04-18,110.25,110.25,109.529995,110.169994,206700,31.824526
2007-04-17,111.549992,111.650013,110.25,110.619987,180000,31.954514
2007-04-16,110.949989,111.299995,110.000015,111.299995,363300,32.150946
2007-04-13,110.229984,110.700005,109.730015,110.700005,145800,31.977628
2007-04-12,108.999985,110.040001,108.450005,110.000015,84000,31.775424
2007-04-11,108.899998,109.50,108.060001,108.699989,1219800,31.399889
2007-04-10,108.009991,108.890007,108.009991,108.890007,107700,31.454779
2007-04-09,107.289986,108.48999,107.240009,107.399998,88500,31.024364
2007-04-05,106.950005,107.73,106.950005,107.549995,312900,31.067693
2007-04-04,105.999985,107.180008,105.830006,107.180008,153900,30.960816
2007-04-03,105.999985,106.670013,105.450005,106.620003,293700,30.799049
2007-04-02,105.48,106.190014,105.069992,106.089993,471600,30.645946
2007-03-30,106.140003,106.140003,104.73999,105.009991,87900,30.333969
2007-03-29,106.109997,106.200005,105.320011,106.200005,238200,30.677725
2007-03-28,105.609993,105.909988,104.790001,105.350006,76200,30.432188
2007-03-27,104.549995,105.450005,104.549995,105.450005,160800,30.461074
2007-03-26,105.320011,105.650013,104.109993,105.390003,106800,30.443742
2007-03-23,104.600006,105.159988,104.430004,104.979984,162000,30.23229
2007-03-22,103.910007,104.900013,103.799995,104.409988,169200,30.068142
2007-03-21,101.750015,103.460014,101.750015,103.200005,104700,29.719689
2007-03-20,100.950005,101.619987,100.569992,101.459999,85500,29.2186
2007-03-19,99.899998,100.98,99.800011,100.98,78000,29.080369
2007-03-16,99.75,100.400013,98.73999,99.029995,631800,28.518804
2007-03-15,99.569996,100.359993,99.450005,99.870003,55500,28.76071
2007-03-14,99.009991,99.740009,97.790005,99.609993,181200,28.685832
2007-03-13,100.100006,101.180008,98.649994,98.799992,255900,28.452567
2007-03-12,99.740009,100.649998,99.720005,100.479984,174000,28.936374
2007-03-09,100.880013,101.240009,100.140003,100.700008,90000,28.999736
2007-03-08,100.470005,101.000015,100.100006,100.599987,343800,28.970932
2007-03-07,98.799992,101.150013,98.709995,100.049995,521700,28.812545
2007-03-06,97.899994,98.889988,97.730015,98.889988,254100,28.478484
2007-03-05,96.390003,98.009995,96.390003,96.819992,392700,27.882364
2007-03-02,99.48,99.650013,97.850006,98.180008,268200,28.274023
2007-03-01,98.300011,100.809986,98.220005,100.100006,224700,28.826947
2007-02-28,100.01001,100.940014,99.639988,100.23999,174000,28.86726
2007-02-27,101.900013,103.029991,99.209999,99.999985,174600,28.798143
2007-02-26,103.449989,104.52,103.449989,103.98999,212700,29.94719
2007-02-23,103.290001,103.740005,102.870003,103.220009,177900,29.72545
2007-02-22,102.00,102.980015,101.459999,102.980015,414900,29.656336
2007-02-21,100.919998,102.00,100.220009,101.990009,173400,29.371233
2007-02-20,100.649998,100.929989,100.290001,100.910007,263700,29.060212
2007-02-16,101.750015,101.979984,101.430004,101.829987,109200,29.325149
2007-02-15,102.089996,102.089996,101.079987,101.73999,247200,29.299232
2007-02-14,102.419998,102.999985,101.709995,102.339993,162600,29.472022
2007-02-13,101.160004,102.230015,101.150013,102.200008,121500,29.431709
2007-02-12,100.599987,100.98999,99.819992,100.449989,138600,28.927736
2007-02-09,102.020016,102.21999,101.109993,101.559986,86400,29.247394
2007-02-08,100.749985,101.960014,100.23999,101.960014,180000,29.362595
2007-02-07,101.73,102.080006,100.350002,101.000015,169800,29.086133
2007-02-06,101.870007,101.960014,100.98999,101.649994,113400,29.273315
2007-02-05,102.149998,102.27,101.450008,101.619987,306600,29.264673
2007-02-02,101.310001,101.990009,100.620003,101.799992,119700,29.316511
2007-02-01,101.25,101.990009,100.670013,101.889988,285300,29.342429
2007-01-31,100.059986,101.25,99.759991,101.000015,170700,29.086133
2007-01-30,98.819996,100.550011,98.819996,100.550011,173700,28.95654
2007-01-29,99.050011,99.609993,98.139988,98.549995,120600,28.380573
2007-01-26,99.029995,99.429989,98.51001,99.099987,198000,28.53896
2007-01-25,99.980015,100.070011,98.189999,98.700005,174900,28.423772
2007-01-24,99.689999,100.50,98.499985,100.50,244200,28.942138
2007-01-23,98.259991,100.109997,98.259991,99.899998,223800,28.769348
2007-01-22,97.850006,98.349987,96.680008,97.400013,364500,28.049399
2007-01-19,96.00,97.799995,96.00,97.799995,597600,28.164586
2007-01-18,97.029991,97.23999,95.150007,95.669998,1138800,27.551187
2007-01-17,95.589993,96.650013,95.390013,96.500015,248400,27.790216
2007-01-16,96.500015,96.759991,95.129997,95.669998,515100,27.551187
2007-01-12,94.670008,96.699989,94.670008,96.650013,538800,27.833413
2007-01-11,94.599993,96.279991,93.77001,93.849993,157200,27.027059
2007-01-10,94.74,95.060011,93.800011,94.550011,335700,27.228651
2007-01-09,95.00001,95.969999,94.290001,95.600012,290400,27.531032
2007-01-08,97.340012,97.350002,95.660007,96.660004,233100,27.83629
2007-01-05,95.850002,96.399994,95.070002,96.380013,193800,27.755658
2007-01-04,96.299995,97.140003,93.99,95.699999,354300,27.559826
2007-01-03,99.959999,99.959999,97.100006,97.899994,2105400,28.193384
2006-12-29,101.840012,101.840012,101.240009,101.600006,114600,29.258919
2006-12-28,102.149998,102.339993,101.78001,102.240005,100200,29.443227
2006-12-27,101.25,102.189995,100.799995,101.900013,73800,29.345316
2006-12-26,101.000015,101.720009,100.259995,100.779991,114600,29.02277
2006-12-22,101.790001,101.790001,100.76001,100.76001,193500,29.017016
2006-12-21,102.53001,102.579987,100.830002,101.540005,183000,29.24164
2006-12-20,103.28001,104.150013,102.569996,102.609993,282000,29.457049
2006-12-19,101.840012,104.139988,101.810005,103.950005,197700,29.841737
2006-12-18,104.78001,104.78001,102.350006,102.440014,128400,29.408252
2006-12-15,106.319996,106.319996,104.990009,105.350006,187200,30.243646
2006-12-14,105.200008,106.71999,105.200008,106.449989,184200,30.559427
2006-12-13,104.199989,105.170013,104.049992,104.960014,107400,30.131688
2006-12-12,104.300011,104.819996,103.580006,104.129997,120000,29.893409
2006-12-11,103.899994,105.00,103.649998,104.499985,183000,29.999624
2006-12-08,105.120003,105.549992,104.310001,104.700005,289200,30.057045
2006-12-07,104.73,105.21999,103.959995,104.700005,81000,30.057045
2006-12-06,104.570011,105.999985,104.570011,104.970005,286800,30.134556
2006-12-05,105.800011,105.800011,104.160004,105.299995,180000,30.229289
2006-12-04,104.549995,104.879997,103.799995,104.879997,178800,30.108717
2006-12-01,104.289986,104.949989,103.119987,104.949989,1974600,30.12881
2006-11-30,103.970009,104.919994,103.379997,104.540005,252600,30.011113
2006-11-29,101.600006,103.98,101.399998,103.730015,206400,29.778583
2006-11-28,99.849987,101.319992,99.849987,101.129997,166200,29.032176
2006-11-27,100.700008,100.970009,99.429989,99.699989,186000,28.621652
2006-11-24,100.890003,100.890003,100.209995,100.449989,92400,28.83696
2006-11-22,100.169998,100.77,99.080006,100.299992,136800,28.793899
2006-11-21,98.640003,100.479984,98.640003,100.250015,208500,28.779552
2006-11-20,98.220005,99.290005,97.940014,98.700005,229800,28.334579
2006-11-17,97.070011,98.499985,96.410007,98.46999,212400,28.268547
2006-11-16,100.599987,100.709999,97.580006,97.700008,169800,28.047502
2006-11-15,98.990009,100.649998,98.910004,100.350002,250200,28.808256
2006-11-14,99.330002,99.48,98.600006,99.240005,151800,28.489601
2006-11-13,98.399998,99.500015,98.390007,99.080006,140400,28.443669
2006-11-10,100.299992,100.299992,98.690014,99.299995,166800,28.506823
2006-11-09,99.849987,101.46999,99.680008,100.700008,130800,28.908735
2006-11-08,97.950005,99.620007,97.659988,99.600002,204600,28.592948
2006-11-07,99.009991,99.099987,97.709999,98.139988,163800,28.17381
2006-11-06,97.869987,99.099987,97.740005,98.949989,156600,28.406344
2006-11-03,96.879993,98.189999,96.879993,97.950005,240000,28.11927
2006-11-02,95.550001,96.819992,95.139988,96.200008,327600,27.616885
2006-11-01,96.950008,97.250015,95.25,95.909998,223200,27.53363
2006-10-31,95.850002,97.160007,95.109987,96.839996,291000,27.800612
2006-10-30,96.999985,97.089993,95.850002,95.900007,115500,27.530762
2006-10-27,98.000015,98.810005,97.250015,97.250015,315000,27.918319
2006-10-26,98.949989,99.419998,97.599987,98.289986,180600,28.216871
2006-10-25,96.800011,98.919994,96.170013,98.499985,335100,28.277157
2006-10-24,95.429998,96.950008,94.899988,96.849987,153000,27.80348
2006-10-23,94.199999,95.54001,94.199999,95.429998,102000,27.395833
2006-10-20,96.290005,96.419998,94.970009,95.409988,140100,27.390088
2006-10-19,94.899988,96.350006,94.599993,96.290005,130800,27.642721
2006-10-18,94.919998,95.420008,93.699989,94.04001,248700,26.996798
2006-10-17,95.180008,95.300011,94.110003,94.910007,312900,27.246555
2006-10-16,93.99999,95.720009,93.77001,95.699999,175200,27.473344
2006-10-13,92.240009,94.080002,92.240009,93.650007,270000,26.884837
2006-10-12,90.449999,92.049992,90.449999,92.049992,145200,26.425508
2006-10-11,90.800011,91.430008,90.00,90.449999,142200,25.966185
2006-10-10,90.24999,91.679998,90.24999,91.659988,198600,26.313546
2006-10-09,91.640013,92.090012,90.069992,90.540001,121200,25.992023
2006-10-06,90.300001,91.220009,89.75001,91.149988,283500,26.167137
2006-10-05,90.800011,91.169998,90.009991,91.130013,324600,26.161402
2006-10-04,88.50,89.529991,86.810011,89.390013,623700,25.661887
2006-10-03,90.060001,90.060001,88.23,88.629988,318600,25.443701
2006-10-02,92.799992,93.320011,91.689989,92.03001,264000,26.419771
2006-09-29,92.75001,93.320011,91.839993,93.050011,114600,26.712591
2006-09-28,93.200008,93.77001,92.51001,92.669998,261900,26.603498
2006-09-27,92.079992,92.889988,91.119987,92.829992,252600,26.649429
2006-09-26,89.669998,91.550011,89.600012,91.530001,223200,26.202163
2006-09-25,88.700008,90.080011,87.639988,89.73999,604800,25.689739
2006-09-22,87.99999,90.929998,87.99999,89.919989,319800,25.741267
2006-09-21,89.360012,91.04001,89.360012,90.620012,690000,25.941662
2006-09-20,91.050001,91.400007,89.060011,89.139988,382200,25.517977
2006-09-19,92.810011,92.810011,90.449999,91.199999,200400,26.107693
2006-09-18,91.149988,93.120003,91.149988,92.790001,417600,26.562861
2006-09-15,90.209999,91.130013,90.129988,90.699989,350100,25.964556
2006-09-14,92.949989,93.129988,90.449999,90.879988,289200,26.016084
2006-09-13,91.850012,93.209999,91.76001,92.900007,407400,26.594352
2006-09-12,91.50,92.300011,90.339993,90.830011,466200,26.001778
2006-09-11,92.820002,92.820002,91.310011,91.310011,714300,26.139186
2006-09-08,96.600002,96.849987,94.689989,94.820011,358200,27.143989
2006-09-07,96.399994,97.290001,96.060001,96.710014,283500,27.685038
2006-09-06,98.850002,99.26001,97.250015,97.550011,243600,27.925502
2006-09-05,98.619987,100.299992,98.600006,99.980015,2608500,28.621136
2006-09-01,98.600006,99.200008,98.330006,99.129993,123300,28.377802
2006-08-31,97.98999,98.73999,97.689995,97.919998,144000,28.031418
2006-08-30,99.399994,99.399994,97.250015,98.069996,536400,28.074358
2006-08-29,99.149998,99.27,98.210014,99.27,837600,28.417881
2006-08-28,99.870003,100.460014,99.53001,99.740009,103200,28.55243
2006-08-25,100.569992,101.73999,100.569992,101.000015,84000,28.91313
2006-08-24,100.28001,100.410004,99.639988,100.410004,132600,28.744228
2006-08-23,101.100002,101.52,99.759991,100.029991,345000,28.635443
2006-08-22,100.539986,101.349987,100.539986,101.349987,227400,29.013316
2006-08-21,100.599987,100.899994,100.23,100.790005,308400,28.853011
2006-08-18,98.949989,99.849987,98.270016,99.620007,110400,28.518077
2006-08-17,98.960014,98.960014,97.820011,98.799992,460800,28.283333
2006-08-16,99.810001,100.740005,99.039986,99.500015,188400,28.483727
2006-08-15,99.629997,99.75,98.799992,99.639988,236400,28.523797
2006-08-14,100.119987,100.119987,98.559986,98.840012,272700,28.294789
2006-08-11,101.060005,101.160004,100.130013,100.649998,130500,28.812931
2006-08-10,100.940014,101.289986,100.089993,101.169994,238500,28.96179
2006-08-09,101.850002,102.999985,101.349987,101.73,224100,29.122102
2006-08-08,101.450008,102.299995,100.799995,101.060005,154800,28.930303
2006-08-07,101.25,102.189995,100.569992,101.450008,183000,29.041949
2006-08-04,102.419998,102.419998,100.02,100.880013,142200,28.878777
2006-08-03,101.220005,102.560005,101.220005,101.910004,242700,29.173631
2006-08-02,102.96999,103.950005,101.790001,102.560005,335400,29.359706
2006-08-01,101.600006,102.149998,100.449989,102.089996,260700,29.225157
2006-07-31,100.269985,102.159988,100.269985,101.759995,269100,29.130688
2006-07-28,99.390003,100.449989,98.840012,100.179989,198300,28.678382
2006-07-27,101.319992,101.850002,99.419998,100.049995,362400,28.641169
2006-07-26,98.799992,100.919998,98.120007,100.50,546900,28.769991
2006-07-25,97.71999,98.900013,97.299992,98.799992,184800,28.283333
2006-07-24,94.569992,97.119987,94.569992,96.870003,348000,27.730837
2006-07-21,95.70999,95.840012,94.149988,94.149988,240900,26.952183
2006-07-20,98.669998,98.750015,95.78001,95.78001,220500,27.418807
2006-07-19,96.999985,98.549995,96.830006,98.390007,563700,28.165967
2006-07-18,97.820011,98.03001,95.559992,97.160007,218700,27.813857
2006-07-17,99.200008,99.209999,96.549992,97.100006,176100,27.79668
2006-07-14,99.48,100.130013,97.98,100.089993,242400,28.652619
2006-07-13,100.439999,100.599987,98.889988,99.129993,189000,28.377802
2006-07-12,101.169994,101.330006,99.980015,100.359993,214200,28.729912
2006-07-11,99.999985,101.019985,99.419998,100.599987,181800,28.798615
2006-07-10,100.350002,100.350002,98.900013,99.309986,220200,28.429328
2006-07-07,101.349987,101.78001,99.180004,99.629997,248400,28.520937
2006-07-06,101.109993,101.549995,100.370007,100.680004,276600,28.821521
2006-07-05,101.499985,101.499985,99.129993,100.790005,456900,28.853011
2006-07-03,100.569992,101.330006,100.269985,101.079987,181800,28.936023
2006-06-30,99.579987,100.109997,98.910004,99.500015,298500,28.483727
2006-06-29,96.999985,99.159988,96.96999,99.099987,196500,28.369212
2006-06-28,95.150007,96.050011,94.880013,95.75001,190800,27.410219
2006-06-27,95.349993,96.120003,94.370012,94.689989,255900,27.106768
2006-06-26,93.75,94.949999,93.069992,94.71999,142500,27.115356
2006-06-23,93.399988,94.310011,93.149998,93.620012,144600,26.800467
2006-06-22,91.76001,92.550001,91.160007,92.199989,230400,26.30235
2006-06-21,90.699989,92.889988,90.53001,91.74999,150900,26.173977
2006-06-20,90.77001,91.620003,89.649988,89.799992,766500,25.617691
2006-06-19,92.459999,92.459999,89.769991,90.099993,784200,25.703274
2006-06-16,93.350012,93.860012,91.910007,93.140013,326400,26.570516
2006-06-15,91.800001,94.28001,91.77,93.72999,325200,26.738821
2006-06-14,89.129997,90.189989,88.679998,90.00,794700,25.674748
2006-06-13,89.660007,90.77001,87.629997,87.99999,1052400,25.104196
2006-06-12,93.99999,94.02,90.669989,90.669989,426000,25.865879
2006-06-09,93.800011,94.74999,92.409988,93.369987,213600,26.636122
2006-06-08,92.219999,93.99999,89.790001,93.72999,775200,26.738821
2006-06-07,96.00,96.600002,93.659998,93.710009,382800,26.733121
2006-06-06,97.400013,97.899994,96.00,96.909988,297900,27.645995
2006-06-05,101.420013,101.420013,97.550011,97.569992,376800,27.834278
2006-06-02,100.76001,101.000015,99.629997,100.929989,259800,28.792801
2006-06-01,97.850006,99.729984,97.340012,99.209999,470700,28.302131
2006-05-31,97.599987,99.00,96.879993,99.00,336300,28.242223
2006-05-30,98.399998,99.189995,96.830006,96.860012,265800,27.631738
2006-05-26,97.529995,98.459999,97.080002,98.259991,273300,28.031117
2006-05-25,95.51001,97.749985,95.210009,97.529995,220200,27.822868
2006-05-24,94.77,95.699999,92.349993,94.169998,331200,26.864345
2006-05-23,96.870003,98.199989,95.360012,95.360012,550200,27.203826
2006-05-22,94.290001,95.529991,92.319992,94.899988,555900,27.072592
2006-05-19,95.00001,96.650013,93.519991,95.879997,626100,27.352165
2006-05-18,97.899994,97.899994,95.360012,95.360012,433800,27.203826
2006-05-17,100.02,100.080002,96.390003,97.23999,564300,27.740137
2006-05-16,100.419994,100.790005,98.540005,99.770016,364500,28.461889
2006-05-15,99.830006,100.820011,98.430004,99.590012,655500,28.410539
2006-05-12,105.00,105.00,102.21999,102.419998,595500,29.217863
2006-05-11,107.900013,107.900013,105.509995,105.819992,225000,30.187796
2006-05-10,106.059986,107.399998,105.560005,107.399998,302700,30.638532
2006-05-09,105.149998,106.640007,105.00,106.310005,258600,30.327585
2006-05-08,104.040001,105.00,103.520016,104.900013,312900,29.925349
2006-05-05,105.519985,105.519985,104.51001,105.299995,217200,30.039454
2006-05-04,103.700008,104.900013,102.500015,104.100002,458400,29.697126
2006-05-03,105.860012,105.999985,103.50,104.459999,257700,29.799824
2006-05-02,104.810005,105.75,104.210014,105.75,1816200,30.167829
2006-05-01,103.340012,104.420013,103.119987,103.610012,263400,29.557344
2006-04-28,101.840012,102.999985,101.78001,102.27,373200,29.175073
2006-04-27,100.460014,102.549992,99.500015,100.799995,507300,28.755717
2006-04-26,103.670013,104.73999,102.009991,102.110012,324300,29.129432
2006-04-25,105.53001,105.830006,102.500015,103.250015,674100,29.454646
2006-04-24,105.380013,105.380013,104.000015,104.000015,356400,29.668603
2006-04-21,103.830002,105.849987,103.830002,105.629997,240900,30.133596
2006-04-20,104.900013,104.990009,102.110012,103.569992,351300,29.545928
2006-04-19,103.50,105.189995,102.789986,105.00,375000,29.953873
2006-04-18,101.390007,103.700008,101.390007,103.700008,323400,29.583018
2006-04-17,99.899998,100.749985,99.899998,100.71999,346500,28.732893
2006-04-13,97.970009,99.129993,97.250015,99.039986,270900,28.25363
2006-04-12,99.369987,99.429989,98.370003,98.930008,178800,28.222256
2006-04-11,100.799995,100.899994,98.549995,98.949989,240000,28.227956
2006-04-10,99.75,99.980015,99.110012,99.789986,305700,28.467586
2006-04-07,99.549992,99.759991,98.000015,98.289986,402300,28.039674
2006-04-06,99.959999,100.190014,98.529991,99.500015,311400,28.384865
2006-04-05,97.820011,99.26001,97.520016,99.069992,268800,28.26219
2006-04-04,96.569996,97.850006,96.21999,97.449989,480600,27.800044
2006-04-03,97.049995,98.180008,96.540001,96.669994,1598700,27.577531
2006-03-31,96.800011,96.800011,95.25,95.969999,568800,27.37784
2006-03-30,97.659988,98.139988,96.789986,97.299992,310500,27.757253
2006-03-29,95.559992,96.899998,95.399998,96.899998,327600,27.643145
2006-03-28,95.900007,96.48,95.100002,95.450008,877500,27.229499
2006-03-27,94.47999,95.330011,93.950008,95.01,552000,27.103976
2006-03-24,93.950008,95.219999,93.950008,94.79001,229800,26.969048
2006-03-23,93.300001,94.089993,93.069992,93.699989,147900,26.658922
2006-03-22,92.03001,93.590012,92.00001,92.49999,154200,26.317506
2006-03-21,91.539991,93.309992,91.52001,91.809992,322200,26.121192
2006-03-20,93.929998,94.50,92.379988,92.550001,180900,26.331735
2006-03-17,94.899988,95.150007,94.179989,94.179989,330600,26.795489
2006-03-16,94.220009,95.370003,93.620012,95.150007,328500,27.071472
2006-03-15,93.449999,94.100012,93.00,94.100012,263700,26.772734
2006-03-14,91.599993,93.600002,91.469999,93.21999,194100,26.522356
2006-03-13,90.00,91.860003,90.00,91.539991,332700,26.044374
2006-03-10,88.50,90.560011,88.50,90.099993,428100,25.634674
2006-03-09,90.72999,91.029991,89.420008,89.589993,216000,25.489572
2006-03-08,88.919998,90.699989,88.50,89.949989,611400,25.591996
2006-03-07,91.350002,91.350002,89.799992,90.419998,502200,25.72572
2006-03-06,94.419989,94.419989,91.74,91.809992,268200,26.121192
2006-03-03,94.460009,95.399998,94.409998,94.670008,152100,26.934906
2006-03-02,93.800011,94.74,93.339993,94.590002,262800,26.912143
2006-03-01,92.589993,93.320011,92.189999,93.069992,1683900,26.47968
2006-02-28,91.50,91.889997,90.77001,91.400007,246300,26.004546
2006-02-27,93.639988,93.639988,92.25,92.300011,354000,26.260609
2006-02-24,94.220009,94.52001,93.780001,93.860012,200400,26.704451
2006-02-23,93.200008,93.99,92.319992,92.939999,222300,26.442695
2006-02-22,94.100012,94.100012,92.960009,93.470009,268800,26.59349
2006-02-21,95.370003,95.429998,94.01001,94.580011,497100,26.909301
2006-02-17,93.449999,93.449999,92.570011,92.97999,325500,26.454073
2006-02-16,90.950008,92.199989,90.870003,92.019991,327300,26.18094
2006-02-15,91.400007,91.98,89.54001,90.24999,661500,25.677351
2006-02-14,89.75001,91.50,89.690008,91.149988,547500,25.933412
2006-02-13,92.01,92.660007,90.759991,91.269991,331500,25.967555
2006-02-10,92.859987,93.24999,90.710009,92.240009,441600,26.243538
2006-02-09,95.600012,96.240005,92.75001,93.090002,315600,26.485373
2006-02-08,94.539991,94.869987,92.75001,94.599993,451500,26.914986
2006-02-07,97.169998,97.169998,94.359987,94.79001,604200,26.969048
2006-02-06,98.409988,99.509995,98.379993,99.399994,474300,28.280651
2006-02-03,98.300011,98.300011,96.620007,97.299992,280500,27.683172
2006-02-02,99.650013,99.650013,96.879993,98.03001,560700,27.890872
2006-02-01,101.100002,101.439995,99.039986,99.450005,1766400,28.29488
2006-01-31,100.950005,101.399998,100.160007,100.859997,292200,28.696042
2006-01-30,99.999985,101.379993,99.999985,100.830002,257700,28.687508
2006-01-27,98.750015,99.380013,98.100002,98.859993,205800,28.127014
2006-01-26,96.75,97.410004,95.340002,97.319996,211800,27.688864
2006-01-25,99.099987,99.110012,95.909998,96.870003,329700,27.560834
2006-01-24,98.450008,99.129993,98.25,98.330006,298200,27.976225
2006-01-23,97.299992,99.080006,96.920013,98.879997,298800,28.132705
2006-01-20,98.799992,99.159988,96.96999,97.550011,337200,27.754306
2006-01-19,95.199989,97.370007,95.070002,97.080002,277500,27.620582
2006-01-18,95.850002,96.00,93.909988,94.949999,282900,27.014567
2006-01-17,96.069992,96.600002,95.820002,96.48999,299400,27.452716
2006-01-13,94.050001,94.970009,93.600002,94.869987,251700,26.991803
2006-01-12,94.71999,95.399998,93.350012,93.48999,317700,26.599175
2006-01-11,93.99999,94.550011,92.799992,94.25001,358800,26.815411
2006-01-10,93.039991,94.169998,93.030001,94.050001,297600,26.758506
2006-01-09,93.50001,93.699989,92.649988,93.29001,407400,26.542278
2006-01-06,92.399998,93.740009,92.210009,93.339993,288600,26.556498
2006-01-05,91.800001,92.259991,90.639988,91.400007,490200,26.004546
2006-01-04,91.50,92.840012,91.100012,92.799992,277200,26.402861
2006-01-03,89.49999,91.949999,89.49999,91.899988,337200,26.146798
2005-12-30,87.48,88.74,87.48,88.329992,102300,25.131085
2005-12-29,88.50,89.219999,87.870003,88.02,271500,25.042888
2005-12-28,87.99999,88.889997,87.50001,88.550011,248400,25.193683
2005-12-27,88.530001,88.530001,86.76,87.00,239400,24.752684
2005-12-23,88.709999,89.70999,88.370012,89.22999,78300,25.387147
2005-12-22,90.170008,90.350012,89.610003,89.870012,106500,25.502092
2005-12-21,89.690008,90.300001,89.450008,89.75001,324600,25.46804
2005-12-20,89.139988,89.589993,88.949999,89.399998,573000,25.368718
2005-12-19,90.230009,90.230009,88.569992,88.850012,279900,25.212651
2005-12-16,90.830011,90.830011,89.079992,89.139988,153000,25.294936
2005-12-15,91.359987,91.359987,90.24,90.849993,154200,25.780178
2005-12-14,91.350002,91.670008,90.740009,91.610012,174900,25.995846
2005-12-13,91.98999,92.46999,91.199999,91.23999,235500,25.890846
2005-12-12,91.469999,91.469999,90.639988,91.119987,199500,25.856793
2005-12-09,91.350002,91.350002,90.110012,90.440008,113700,25.663838
2005-12-08,90.200008,91.560001,90.02001,91.449989,168900,25.950437
2005-12-07,90.689999,91.169998,89.600012,89.97999,177600,25.5333
2005-12-06,90.48,90.699989,89.019991,90.060001,136200,25.556005
2005-12-05,89.900007,90.320011,89.25,89.480009,177900,25.391423
2005-12-02,88.700008,89.139988,88.340012,89.00001,190200,25.255215
2005-12-01,87.050011,88.76001,87.00,88.700008,542100,25.170085
2005-11-30,86.139988,86.78001,85.74,86.340002,229500,24.500394
2005-11-29,86.450008,86.619987,85.820011,86.139988,114600,24.443637
2005-11-28,87.300001,87.399988,85.709999,85.709999,180900,24.32162
2005-11-25,88.070011,88.539991,87.950008,88.389988,100200,25.082111
2005-11-23,87.560011,88.50,87.009991,87.849993,242700,24.928879
2005-11-22,87.440008,88.400007,87.099993,88.160007,392100,25.01685
2005-11-21,85.71999,86.850002,85.400007,86.790001,125400,24.628089
2005-11-18,84.800011,85.089993,84.009991,84.939989,194400,24.103117
2005-11-17,85.590002,85.839993,84.449999,84.879988,273900,24.086091
2005-11-16,83.49999,84.780001,82.940008,84.600002,301500,24.006641
2005-11-15,82.949999,84.560011,82.569992,82.679998,247200,23.461808
2005-11-14,83.399998,84.129988,82.20999,82.679998,198000,23.461808
2005-11-11,81.609987,82.409998,81.309992,82.179989,197100,23.319922
2005-11-10,82.98999,82.98999,80.990009,81.429989,225900,23.107097
2005-11-09,84.159988,85.47999,83.429998,83.879997,153000,23.802327
2005-11-08,83.679989,84.99999,83.399998,84.669989,180600,24.0265
2005-11-07,84.629997,84.650007,83.54001,83.969999,192600,23.827867
2005-11-04,86.75001,86.75001,84.699989,85.100012,426000,24.148526
2005-11-03,86.690008,87.650007,86.54001,87.21999,286500,24.750105
2005-11-02,84.24999,86.00001,84.24999,86.00001,172200,24.403916
2005-11-01,83.420008,84.429989,83.150007,84.149998,162300,23.878944
2005-10-31,84.140013,84.909988,83.090012,83.900007,292200,23.808005
2005-10-28,81.800011,83.189999,80.310001,82.910007,540600,23.527077
2005-10-27,83.790001,83.790001,81.230009,81.380013,183000,23.092916
2005-10-26,83.54001,85.530001,82.970009,83.129997,411300,23.589502
2005-10-25,82.689989,83.840012,82.469999,83.600012,244800,23.722877
2005-10-24,79.23,82.130013,79.23,81.780001,337200,23.206419
2005-10-21,78.360003,80.679989,78.350012,79.50,282900,22.559431
2005-10-20,81.800011,82.029991,78.080011,78.759991,329100,22.349441
2005-10-19,80.01,82.199999,78.849993,82.01001,473700,23.271688
2005-10-18,83.240009,83.580002,80.699999,80.699999,249600,22.89995
2005-10-17,84.419998,84.419998,83.649988,84.080011,154800,23.859085
2005-10-14,82.080002,83.03001,80.139988,83.00001,419700,23.552616
2005-10-13,82.800001,82.800001,80.060011,81.570002,982500,23.146828
2005-10-12,85.220009,85.77,83.349993,83.810011,294900,23.782467
2005-10-11,84.759991,85.76001,84.75,85.430008,239400,24.242168
2005-10-10,84.789991,84.789991,83.100002,83.699999,244500,23.75125
2005-10-07,83.850002,84.72999,83.390013,84.549992,281100,23.992449
2005-10-06,82.809992,84.50001,81.789991,82.74999,730800,23.481669
2005-10-05,88.25001,88.310011,84.849993,85.04001,731400,24.1315
2005-10-04,90.800011,90.840002,88.400007,88.47999,332100,25.107651
2005-10-03,91.98,92.120012,90.99999,91.460009,447600,25.95328
2005-09-30,92.46999,92.46999,91.190008,91.350002,414000,25.922064
2005-09-29,92.150007,92.49,91.50,92.330011,276000,26.200158
2005-09-28,91.080002,91.74999,90.060001,91.74,336600,26.032732
2005-09-27,90.120003,90.659998,89.73999,90.570002,294000,25.700726
2005-09-26,88.679998,90.830011,88.52001,90.609987,212100,25.712072
2005-09-23,89.25,89.51001,88.74999,89.00001,502200,25.203005
2005-09-22,92.210009,92.349993,89.199989,90.389997,470400,25.596621
2005-09-21,92.019991,92.049992,91.080002,91.299992,518100,25.854313
2005-09-20,91.190008,91.340012,90.00,90.29001,431400,25.568307
2005-09-19,90.309992,91.620003,90.300001,91.070011,210000,25.789188
