159901,0.591915,0.557285,-0.440809,352 
159905,0.838420,0.919599,-0.415413,352 
159915,0.499362,0.506175,-0.564195,359 
510050,0.632442,0.555015,-0.402876,356 
510130,0.625808,0.623653,-0.520847,352 
510160,0.764953,0.848847,-0.526940,356 
510180,0.654414,0.598502,-0.447045,356 
510310,0.671826,0.648325,-0.460140,356 
510330,0.693282,0.667854,-0.445762,356 
510500,0.762328,0.885194,-0.531168,352 
510880,0.749867,0.707950,-0.435722,352 
513100,0.824277,0.496622,-0.135772,123 
513500,0.766821,0.389656,-0.110724,66 
