159901,0.474984,0.430439,-0.440809,347 
159905,0.685300,0.716314,-0.415413,347 
159915,0.633117,0.770289,-0.564195,354 
510050,0.445145,0.372326,-0.402876,351 
510130,0.488649,0.458833,-0.520847,347 
510160,0.551268,0.550150,-0.526940,351 
510180,0.478335,0.415377,-0.447045,351 
510310,0.503791,0.458308,-0.460140,351 
510330,0.524363,0.478227,-0.445762,351 
510500,0.679347,0.770985,-0.531168,347 
510880,0.571718,0.514717,-0.435722,347 
513100,0.773348,0.478223,-0.135772,123 
513500,0.712738,0.363900,-0.110724,66 
159901,0.474948,0.430960,-0.440809,348 
159905,0.680847,0.710746,-0.415413,348 
159915,0.633845,0.772805,-0.564195,355 
510050,0.444238,0.371890,-0.402876,352 
510130,0.488908,0.459774,-0.520847,348 
510160,0.554783,0.555796,-0.526940,352 
510180,0.477632,0.415146,-0.447045,352 
510310,0.503466,0.458512,-0.460140,352 
510330,0.523932,0.478324,-0.445762,352 
510500,0.679503,0.772257,-0.531168,348 
510880,0.571825,0.515472,-0.435722,348 
513100,0.809354,0.503484,-0.135772,123 
513500,0.740683,0.378500,-0.110724,66 
